Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-168.5,-70.8446990198737,-71.82002103328705,-61.32413673400879,-66.71094131469727,-74.44068456552884,-77.47291006983792,-74.55131545401154,-75.76193145225788,-64.11453247070312,-65.625,-63.4510383605957,-60.78991,-61.2476921081543,-75.8744792373212,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.57159996032715,-63.2335090637207,-61.902122497558594,-76.3406533004022,-76.74357137831666,-62.50089263916016,-75.59891463890905,-60.76297378540039,-69.49327649075006
-168.0,-70.84499264403478,-71.80927155911922,-61.32413673400879,-66.61050605773926,-74.43081114381611,-77.46173440899403,-74.5406615442323,-75.8825626373291,-64.11453247070312,-65.5,-63.33930015563965,-60.78991,-61.2476921081543,-75.94665184906128,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.39478015899658,-63.2335090637207,-61.8432502746582,-76.34417004366722,-76.73222172646032,-62.50089263916016,-75.60178959585218,-60.76297378540039,-69.40546973878925
-167.5,-71.0075986481641,-71.7985220849514,-61.32413673400879,-66.51007080078125,-74.42093772210339,-77.45055874815014,-74.53000763445303,-75.69843673706055,-64.11453247070312,-65.5,-63.2275619506836,-60.78991,-61.2476921081543,-75.80997771520612,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-63.2335090637207,-61.78414916992188,-76.31395476275266,-76.67936959303535,-62.50089263916016,-75.58244182881545,-60.76297378540039,-69.31773002049508
-167.0,-71.0079074943568,-71.78777261078358,-61.32413673400879,-66.20549201965332,-74.41106430039068,-77.65986727644236,-74.51935372467376,-75.69843673706055,-64.0045280456543,-65.5,-63.2275619506836,-60.78991,-61.2476921081543,-75.73181807177411,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.39478015899658,-63.07576370239258,-61.78414916992188,-76.26010779619727,-76.6258135731506,-62.50089263916016,-75.5236642440528,-60.76297378540039,-69.31778914539248
-166.5,-71.00919850061806,-71.77702313661575,-61.309297031826446,-65.90091323852539,-74.40119087867794,-77.63782673814171,-74.5086998148945,-75.74446868896484,-63.89452362060547,-65.375,-63.2275619506836,-60.78991,-61.2476921081543,-75.7166299957888,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-62.91801834106445,-61.78414916992188,-76.23354394928457,-76.59950531698505,-62.75088691711426,-75.48255771030965,-60.76297378540039,-69.31778555058543
-166.0,-71.08956222193149,-71.76627366244793,-61.19057941436768,-65.90091323852539,-74.39131745696523,-77.6157661551585,-74.49804590511523,-75.74446868896484,-63.89452362060547,-65.5,-63.11406898498535,-60.78991,-61.12651252746582,-75.69480611707198,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.57159996032715,-62.91801834106445,-61.90166664123535,-76.23906703272954,-76.60261470185677,-63.00088119506836,-75.48487371067117,-60.76297378540039,-69.22849166802132
-165.5,-71.16868953587472,-71.7555241882801,-61.071861796908905,-65.90091323852539,-74.38144403525249,-77.46210370287702,-74.48739199533598,-75.56034278869629,-63.89452362060547,-65.5,-63.00057601928711,-60.78991,-61.005332946777344,-75.7233164614537,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.92523956298828,-62.91801834106445,-61.78414916992188,-76.33735299339712,-76.57735659482641,-63.00088119506836,-75.5039896094152,-60.76297378540039,-69.13917184794046
-165.0,-71.16897927742806,-71.74477471411228,-61.05702209472656,-65.79557037353516,-74.37157061353977,-77.4290888100755,-74.47673808555672,-75.46828079223633,-63.78451919555664,-65.5,-62.88708305358887,-60.78991,-61.00349235534668,-75.66377364862225,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.39478015899658,-62.91801834106445,-61.78414916992188,-76.28143751215245,-76.5226493431494,-63.00088119506836,-75.53629535590807,-60.63993549346924,-69.22868499598599
-164.5,-71.17036897140187,-71.73402523994446,-61.05702209472656,-65.69022750854492,-74.36169719182705,-77.39607391727397,-74.46608417577745,-75.42224884033203,-63.67451477050781,-65.5,-62.77359008789063,-60.78991,-60.76297378540039,-75.61881341487079,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-62.91801834106445,-61.66572189331055,-76.24634587397713,-76.46729899222376,-63.00088119506836,-75.49126408735513,-60.516897201538086,-69.31820041455094
-164.0,-71.24704979811973,-71.72327576577663,-61.13122060563829,-65.58320426940918,-74.35182377011432,-77.36305902447245,-74.45543026599819,-75.42224884033203,-63.67451477050781,-65.5,-62.77359008789063,-60.78991,-60.76297378540039,-75.62074694502124,-61.05702209472656,-58.65300178527832,-76.19789123535156,-59.217960357666016,-62.91801834106445,-61.66572189331055,-76.20788121952461,-76.41095816875,-63.00088119506836,-75.4931279605967,-60.516897201538086,-69.4928475786065
