Longitude,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
-158.0,-61.28667068481445,-58.49592590332031,-60.63993549346924,-60.0209846496582,-62.07760620117188,-66.11151885986328,-68.14465282111598,,-66.51325988769531,-58.59364611111111,-62.07828521728516,-68.0572509765625,-62.195125579833984,-77.125,-77.32234779525557,-77.84673030607722,-62.5,-57.15419186486138,,-59.12787077162001,-58.385887145996094
-157.5,-60.95584297180176,-58.49592590332031,-60.27082061767578,-59.77114868164063,-61.960086822509766,-66.11151885986328,-68.23693184564695,,-66.51325988769531,-58.38589,-61.96076774597168,-68.0572509765625,-62.195125579833984,-77.08333333333333,-76.79659454493768,-77.67559772886977,-62.5,-57.03547424740262,,-58.890437020195854,-58.32652833726671
-157.0,-60.95584297180176,-58.49592590332031,-60.27082061767578,-59.77114868164063,-61.95646667480469,-66.11151885986328,-68.23693184564695,,-66.51325988769531,-58.38589,-61.90200901031494,-68.0572509765625,-62.195125579833984,-77.04166666666667,-76.74939427349543,-77.50446515166234,-62.5,-56.91675662994385,,-58.65300178527832,-58.11877250671387
-156.5,-60.6173095703125,-58.49592590332031,-60.27082061767578,-59.77114868164063,-61.72504806518555,-66.11151885986328,-68.0523681640625,,-66.51325988769531,-58.38589,-61.96076774597168,-68.0572509765625,-62.195125579833984,-77.0,-77.10048731818617,-77.3333325744549,-62.5,-56.79803901248508,,-58.41556655036079,-57.88133727179633
-156.0,-60.6173095703125,-58.30796718597412,-60.0209846496582,-59.51751708984375,-61.842567443847656,-66.11151885986328,-68.32777161917397,,-66.51325988769531,-58.178133888888894,-61.8432502746582,-68.0572509765625,-62.195125579833984,-76.95833333333333,-76.74874629370579,-77.16219999724747,-62.5,-56.57544347974989,,-58.385887145996094,-57.85165786743164
-155.5,-60.6173095703125,-57.75899124145508,-59.77114868164063,-59.26388549804688,-61.72504806518555,-66.11151885986328,-68.41860580444336,,-66.51325988769531,-57.94069833333334,-61.78403663635254,-68.0572509765625,-62.195125579833984,-76.91666666666667,-76.74841771476689,-77.17761697932679,-62.25,-56.33800824483236,,-58.385887145996094,-57.85165786743164
-155.0,-60.60980796813965,-58.127458572387695,-59.77114868164063,-59.26388549804688,-61.72504806518555,-66.11151885986328,-68.41860580444336,,-66.51325988769531,-57.85166,-61.72482299804688,-68.0572509765625,-62.195125579833984,-76.875,-76.74808621349209,-77.201872230338,-62.0,-56.24897003173828,,-58.23749012417264,-57.703260845608185
-154.5,-59.92523956298828,-57.75899124145508,-59.77114868164063,-59.26388549804688,-61.72504806518555,-66.11151885986328,-68.60317611694336,,-66.51325988769531,-57.85166,-61.66560935974121,-68.0572509765625,-62.195125579833984,-76.83333333333333,-76.74775188804334,-77.22612748134921,-62.125,-56.24897003173828,,-58.0000548892551,-57.46582561069064
-154.0,-59.92523956298828,-57.75899124145508,-59.51751708984375,-59.26388549804688,-61.48637008666992,-66.11151885986328,-68.78483963018516,,-66.51325988769531,-57.85166,-61.60593986511231,-68.0572509765625,-62.195125579833984,-76.79166666666667,-77.00506572685588,-77.25034428098651,-62.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-153.5,-59.92523956298828,-57.75899124145508,-59.26388549804688,-59.00642013549805,-61.2476921081543,-66.11151885986328,-68.7848358155461,,-66.51325988769531,-57.85166,-61.54672622680664,-68.14913280866251,-62.195125579833984,-76.75,-77.13861534592994,-77.27333631888419,-62.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-153.0,-59.92523956298828,-57.75899124145508,-59.26388549804688,-58.74895477294922,-61.48637008666992,-66.3123893737793,-68.78483200090704,,-66.51325988769531,-57.85166,-61.48660087585449,-68.2410539136956,-62.42656326293945,-76.75,-77.13827247855956,-77.29632835678187,-62.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-152.5,-59.92523956298828,-57.75899124145508,-59.26388549804688,-58.74895477294922,-61.2476921081543,-66.51325988769531,-68.78482818626799,,-66.51325988769531,-57.85166,-61.36771774291992,-68.33297501872866,-62.42656326293945,-76.75,-77.13792718289373,-77.31932039467954,-62.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-152.0,-59.57159996032715,-57.3833236694336,-59.26388549804688,-58.87768745422363,-61.2476921081543,-66.3123893737793,-68.78482055722269,,-66.51325988769531,-57.85166,-61.36771774291992,-68.42489612376173,-62.42656326293945,-77.0,-77.1375793747657,-77.32533023448578,-62.0,-56.24897003173828,,-57.85165786743164,-57.31742858886719
-151.5,-59.217960357666016,-57.00765609741211,-59.26388549804688,-59.00642013549805,-61.2476921081543,-66.51325988769531,-68.78481292794457,,-66.51325988769531,-57.74778194444445,-61.48705673217773,-68.5168172287948,-62.65800094604492,-76.94047619047619,-77.05359729568698,-77.11912191620264,-62.0,-56.04121420118544,,-57.85165786743164,-57.31742858886719
-151.0,-59.217960357666016,-57.00765609741211,-59.26388549804688,-58.87768745422363,-61.2476921081543,-66.51325988769531,-69.05154070790154,,-66.71094131469727,-57.629064166666666,-61.54672622680664,-68.60873833382789,-62.65800094604492,-76.83333333333333,-76.61820442823942,-76.91291359791951,-62.0,-55.80377896626791,,-57.85165786743164,-57.31742858886719
-150.5,-59.217960357666016,-57.00765609741211,-59.26388549804688,-58.74895477294922,-61.2476921081543,-66.51325988769531,-69.14238082690889,,-66.90862274169922,-57.584545000000006,-61.54672622680664,-68.70065943886095,-62.65800094604492,-76.7375,-76.35345079111701,-76.70670527963638,-62.0,-55.71474075317383,,-57.85165786743164,-57.31742858886719
-150.0,-58.85694313049317,-57.00765609741211,-59.26388549804688,-58.87768745422363,-61.60388946533203,-66.51325988769531,-69.14238739432754,,-66.90862274169922,-57.465827222222224,-61.66560935974121,-68.79258054389402,-62.99981594085693,-76.625,-76.35309615490732,-76.50049696135325,-62.0,-55.71474075317383,,-57.85165786743164,-57.31742858886719
