Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-163.0,-67.10244750976562,-72.85507246376812,-60.78990936279297,-65.49594116210938,-77.79963515263414,-77.14453266135926,-76.15015735119268,-64.96563720703125,-62.77359008789063,-63.25,-62.078392028808594,-59.45434,-60.76297378540039,-70.01095982032709,-59.72145652770996,-58.385887145996094,-74.42735290527344,-59.217960357666016,-62.59864902496338,-61.06673240661621,-70.5143897100198,-73.58079250366347,-57.00099563598633,-72.94969624099436,-60.27082061767578,-65.59962844848633
-162.5,-67.10244750976562,-72.86231884057972,-60.78990936279297,-65.49594116210938,-77.77125204649343,-77.1442550976934,-76.1519006829657,-64.96563720703125,-62.77359008789063,-63.25,-62.078392028808594,-59.45434,-60.76297378540039,-70.01117764338629,-59.72145652770996,-58.385887145996094,-74.42735290527344,-59.217960357666016,-62.27927970886231,-60.88484954833984,-70.51453072925858,-73.57476310944915,-57.00099563598633,-73.02449675867388,-60.27082061767578,-65.70331573486328
-162.0,-67.19935989379883,-72.86956521739131,-60.77506976657443,-65.59962844848633,-77.72058635588266,-77.14397330437889,-76.15364401473872,-64.85649013519287,-62.77359008789063,-63.25,-61.84426498413086,-59.45434,-60.76297378540039,-70.09653081879823,-59.72145652770996,-58.40072684817844,-74.42735290527344,-59.217960357666016,-62.27927970886231,-60.76297378540039,-70.514652762389,-73.50769359297824,-57.00099563598633,-73.09817634930194,-60.27082061767578,-65.80536651611328
-161.5,-67.29627227783203,-72.8768115942029,-60.65635299682617,-65.70331573486328,-77.66992066527189,-77.1436873647723,-76.15538734651173,-64.69549942016602,-62.77359008789063,-63.25,-61.84426498413086,-59.45434,-60.76297378540039,-70.18223735368402,-59.72145652770996,-58.51944446563721,-74.49333033828333,-59.217960357666016,-62.27927970886231,-60.82391166687012,-70.51477472778893,-73.44562561334878,-57.00099563598633,-73.16877079019046,-60.27082061767578,-65.90741729736328
-161.0,-67.29627227783203,-72.8840579710145,-60.53763622707791,-65.70331573486328,-77.61925497466112,-77.33917171186059,-76.15713067828474,-64.36965560913086,-62.54305458068848,-63.25,-61.72538661956787,-59.45434,-60.63993549346924,-70.43300314679502,-59.72145652770996,-58.63816208309598,-74.55932791215437,-59.217960357666016,-62.11765575408936,-60.82391166687012,-70.51487960010583,-73.44622745161195,-57.00099563598633,-73.1692918065022,-60.14590263366699,-66.00946807861328
-160.5,-67.29627227783203,-72.8913043478261,-60.522796630859375,-65.70331573486328,-77.56858928405035,-77.33887710232561,-76.15887401005776,-64.3173999786377,-62.31251907348633,-63.0,-61.60650825500488,-59.246587777777776,-60.516897201538086,-70.68308361371317,-59.61757861243354,-58.65300178527832,-74.62532548602542,-59.217960357666016,-61.956031799316406,-60.82391166687012,-70.51498441190691,-73.44253865828651,-57.00099563598633,-73.17191058381847,-60.0209846496582,-66.11151885986328
-160.0,-67.29627227783203,-72.89855072463769,-60.522796630859375,-65.70331573486328,-77.45415329276273,-77.2750087538131,-76.16061734183077,-64.26472663879395,-62.31251907348633,-62.75,-61.487629890441895,-59.00915666666666,-60.39385890960693,-70.76584709279439,-59.49886099497478,-58.65300178527832,-74.69132305989646,-59.39478015899658,-61.79061794281006,-60.6406364440918,-70.51507021638173,-73.3738589430652,-57.00099563598633,-73.24541488732699,-59.77114868164063,-66.21195411682129
-159.5,-67.29627227783203,-72.90579710144928,-60.44859864976671,-65.70331573486328,-77.30065092393441,-77.14250246653629,-76.1623606736038,-64.10287475585938,-62.31251907348633,-62.75,-61.368751525878906,-58.92012,-60.27082061767578,-70.84887322854718,-59.45434188842773,-58.65300178527832,-74.69134521484375,-59.57159996032715,-61.62520408630371,-60.640403747558594,-70.51542671379957,-73.30807928551826,-57.00099563598633,-73.31682096917442,-59.77114868164063,-66.3123893737793
-159.0,-67.19935989379883,-72.91304347826087,-60.32988188001845,-65.80536651611328,-77.14714855510609,-77.1421967864973,-76.16410400537683,-63.99369621276856,-62.31251907348633,-62.75,-61.24803829193115,-58.92012,-60.0209846496582,-71.01059756830705,-59.45434188842773,-58.65300178527832,-74.69134521484375,-59.21427154541016,-61.62520408630371,-60.57876777648926,-70.59688607212982,-73.30844027422009,-57.00099563598633,-73.31718215843759,-59.77114868164063,-66.4128246307373
-158.5,-67.10244750976562,-72.92028985507247,-60.21116511027019,-65.70331573486328,-77.04141151800687,-77.2707148262966,-76.16584733714984,-63.99369621276856,-62.31251907348633,-62.625,-61.1273250579834,-58.87560083333333,-59.77114868164063,-71.17172157528532,-59.40982309977214,-58.65300178527832,-74.69134521484375,-59.217960357666016,-61.62520408630371,-60.516897201538086,-70.67834079487301,-73.30879879647455,-57.00099563598633,-73.31754108899158,-59.77114868164063,-66.51325988769531
-158.0,-67.00553512573242,-72.92753623188406,-60.09244834052192,-65.70331573486328,-76.99134558008105,-77.18676801799833,-76.16759066892286,-64.04978561401367,-62.078392028808594,-62.5,-61.006611824035645,-58.75688305555556,-59.64433288574219,-71.25319136209276,-59.29110633002387,-58.65300178527832,-74.69134521484375,-59.217960357666016,-61.45214748382568,-60.51759910583496,-70.75853037201027,-73.30906289796317,-57.00099563598633,-73.31779962446416,-59.64433288574219,-66.61210060119629
-157.5,-66.90862274169922,-72.93478260869566,-59.973731464809845,-65.70331573486328,-76.90966443493937,-76.79659454493768,-76.16933400069587,-64.10587501525879,-61.84426498413086,-62.375,-60.88589859008789,-58.653005,-59.51751708984375,-71.33472921137266,-59.1723895602756,-58.63816208309598,-74.62311530678012,-59.217960357666016,-60.95584297180176,-60.6406364440918,-70.8387846873789,-73.31007177725309,-57.00099563598633,-73.3180567621532,-59.51751708984375,-66.71094131469727
-157.0,-66.90862274169922,-72.94202898550725,-59.855013847351074,-65.70331573486328,-76.82222734456683,-76.74939427349543,-76.17107733246888,-64.10587501525879,-61.84426498413086,-62.25,-60.76333045959473,-58.653005,-59.39070129394531,-71.41367476915931,-59.053672790527344,-58.51944446563721,-74.55486040302421,-58.85694313049317,-60.95584297180176,-60.5792350769043,-71.0016745518385,-73.3843655921483,-57.00099563598633,-73.31822405744461,-59.25815391540527,-66.71094131469727
-156.5,-66.90862274169922,-72.94927536231884,-59.736296229892304,-65.70331573486328,-76.7347902541943,-77.10048731818617,-76.1728206642419,-64.10587501525879,-61.84426498413086,-62.25,-60.64076232910156,-58.653005,-59.26388549804688,-71.49261682265652,-58.93495602077908,-58.40072684817844,-74.48660549926828,-58.49592590332031,-60.95584297180176,-60.5792350769043,-71.16471184709579,-73.45864991883136,-57.00099563598633,-72.71900956912714,-58.74895477294922,-66.71094131469727
-156.0,-67.00553512573242,-72.95652173913044,-59.61757861243354,-65.80536651611328,-76.64735316382176,-76.74874629370579,-76.17456399601492,-64.10587501525879,-61.60650825500488,-62.25,-60.393752098083496,-58.549126944444446,-59.00642013549805,-71.57029279818863,-58.816238509284126,-58.28200923071967,-74.41835059551235,-58.49592590332031,-60.95584297180176,-60.45619773864746,-71.31887057721144,-73.53166542661553,-57.00099563598633,-72.4826637406922,-58.487619400024414,-66.90669441223145
-155.5,-67.10244750976562,-72.96376811594203,-59.49886099497478,-65.90741729736328,-76.53405422900816,-76.74841771476689,-76.17630732778795,-64.10587501525879,-61.368751525878906,-62.25,-60.14674186706543,-58.43040916666666,-58.74895477294922,-71.64788817964063,-58.69752089182536,-58.16329161326091,-74.4183235168457,-58.49592590332031,-60.95584297180176,-60.27082061767578,-71.31984628192154,-73.6045226188927,-56.7509994506836,-72.40687847002255,-58.22628402709961,-67.10244750976562
-155.0,-67.10244750976562,-72.97101449275362,-59.38014390733507,-66.10669326782227,-76.50067533598984,-76.74808621349209,-76.17805065956097,-64.16152763366699,-61.1273250579834,-62.25,-59.89596366882324,-58.31169138888889,-58.487619400024414,-71.64788436976849,-58.57880327436659,-58.11877250671387,-74.4183235168457,-58.311692237854,-60.61355876922608,-60.27082061767578,-71.39625558856781,-73.60448843023292,-57.00099563598633,-72.47861946157377,-58.09366226196289,-67.19771194458008
-154.5,-67.10244750976562,-72.97826086956522,-59.26142713758681,-66.30596923828125,-76.62194566804328,-76.74775188804334,-76.17979399133398,-64.2171802520752,-60.88589859008789,-62.125,-59.645185470581055,-58.19297361111112,-58.22628402709961,-71.64788055989635,-58.46008565690782,-58.11877250671387,-74.4183235168457,-58.49592590332031,-60.27127456665039,-59.89677429199219,-71.47266489521411,-73.60445424157314,-57.00099563598633,-72.550360453125,-57.695796966552734,-67.29297637939453
-154.0,-67.10244750976562,-72.98550724637681,-59.18722915649414,-66.30917930603027,-76.5675956214662,-77.00506572685588,-76.181537323107,-64.2188892364502,-60.64076232910156,-62.0,-59.51884937286377,-58.07425583333334,-58.22432994842529,-71.647834877836,-58.34136803944905,-58.074253400166825,-74.4183235168457,-58.311692237854,-60.267523765563965,-59.51847076416016,-71.55538174783514,-73.89112675447501,-57.00099563598633,-72.62942608453204,-57.695796966552734,-67.4836483001709
-153.5,-67.10244750976562,-72.9927536231884,-59.18722915649414,-66.3123893737793,-76.51324557488911,-77.13861534592994,-76.18328065488001,-64.27538585662842,-60.395626068115234,-61.875,-59.39251327514648,-57.95553805555556,-57.96104049682617,-71.64778914751747,-58.22265042199029,-57.95553578270806,-74.4183235168457,-58.127458572387695,-59.92523956298828,-59.3271713256836,-71.6379671278953,-74.03127284032668,-57.25099182128906,-72.70815976336432,-57.695796966552734,-67.67432022094727
-153.0,-67.19935989379883,-73.0,-59.18722915649414,-66.41123008728027,-76.50857385370392,-77.13827247855956,-76.17829535405764,-64.2762393951416,-60.27118396759033,-61.75,-59.26426601409912,-57.85166,-57.82841873168945,-71.64770542788025,-58.11877250671387,-57.85165786743164,-74.4183235168457,-57.94322490692139,-59.92523956298828,-59.07162666320801,-72.7611980288003,-74.16472849663101,-57.5009880065918,-72.77778234151894,-57.56120491027832,-67.76660206173949
-152.5,-67.29627227783203,-73.0036231884058,-59.18722915649414,-66.51007080078125,-76.57982934839654,-77.13792718289373,-76.14489031950004,-64.22230529785156,-60.14674186706543,-61.875,-59.13601875305176,-57.85166,-57.695796966552734,-71.64762158806198,-58.11877250671387,-57.85165786743164,-74.4183235168457,-57.75899124145508,-59.92523956298828,-58.94289588928223,-73.43066455256552,-74.30204496091159,-57.5009880065918,-72.84810609348816,-57.42661285400391,-67.85888390253172
