,ACCESS-CM2,ACCESS-ESM1-5,CAS-ESM2-0,CMCC-CM2-HR4,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,IPSL-CM6A-LR-INCA,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1
1948-11-15,16.973238,16.738523,0.3906653,17.13598,15.66461,15.3267,18.652882,10.68229,12.00561,8.0332,11.158159,17.273994,20.174042,11.7654,19.07508,18.662577,2.8873339,7.1914463,11.976804,13.13479,20.493265,20.538506,11.103352,13.804981,19.741982,17.964903
1948-12-15,12.907843,11.772636,0.0,15.190066,11.691113,11.691332,15.853649,7.3829765,7.488449,3.1676216,5.540796,14.897751,16.218027,5.798095,13.760854,12.055104,1.0531529,3.4841313,7.1598797,6.8082895,15.32089,18.260408,6.084008,8.166621,17.590342,15.224279
1949-01-15,5.5697193,5.992338,0.0,10.773999,5.865882,5.151272,11.409042,2.0015852,1.4403516,0.3392569,0.92982817,9.287381,6.618016,1.5828819,6.611809,6.314785,0.12418635,1.0198076,2.860155,1.9802372,6.986249,12.771818,2.8954024,4.690441,12.904263,8.746578
1949-02-15,2.0532455,3.5602598,0.0,6.3387647,1.9584956,2.0143852,6.3636966,0.68432546,0.875557,0.053139187,0.20875591,5.0195336,1.9951938,0.84593093,3.5089965,3.6066434,0.053653233,0.32102388,1.4238998,0.7359867,3.713554,7.6518354,1.9208686,2.881259,8.4342785,4.0295286
1949-03-15,2.6462934,3.4346628,0.0,6.46168,2.5589511,1.9677539,7.4217772,0.9050582,1.1496377,0.36909556,0.6437808,5.5046263,3.427494,1.1624367,4.6339846,3.978065,0.112197734,0.50577927,1.7051387,1.2847068,4.8788543,7.1004033,2.6776865,3.6829894,7.8176813,3.986873
1949-04-15,5.6827145,4.616459,0.0,9.665799,5.6337094,5.6545215,10.303492,2.3586555,2.7764926,1.1520972,1.8928312,8.937338,7.0980597,2.877652,7.9790196,6.27694,0.662763,1.6154723,3.4970334,2.802494,7.4618077,10.780499,4.22267,5.751063,10.816828,7.2708206
1949-05-15,9.857914,7.7270384,0.0,13.341059,9.880438,9.031477,12.911836,4.763875,5.998784,2.845114,3.96627,11.998356,10.980902,7.4623456,12.02045,10.144234,1.5788884,2.8339822,5.933525,5.3740487,11.832013,15.189021,6.569053,8.281203,14.926828,11.0664835
1949-06-15,13.493563,11.635337,0.0,15.594501,13.201363,12.176673,16.565218,7.845367,9.1198225,5.154136,7.4194484,14.66898,14.711963,12.543422,15.071493,14.591046,2.5138621,4.7277937,8.503137,8.305525,15.874357,18.119932,8.576992,10.75568,17.268238,14.116943
1949-07-15,15.996756,14.981342,0.25318635,17.605675,15.7401905,15.028406,18.958004,10.678518,11.978844,7.805244,10.362505,16.830334,17.673626,17.818392,18.416918,18.34748,3.375246,6.3150945,12.199237,11.60005,19.092268,20.48737,10.797865,13.168953,19.300201,16.399982
1949-08-15,17.844414,17.274439,1.1101087,18.99692,17.213463,17.339901,20.86958,12.36445,14.008433,9.820419,12.529905,18.332697,19.929403,19.890705,20.28817,20.437126,4.0705037,7.9224935,15.692365,14.155426,20.709852,21.654673,12.895071,15.130205,20.62255,18.159178
1949-09-15,18.939909,18.029144,1.7008119,19.595537,17.59222,17.728958,20.924656,12.707297,14.831938,10.529517,13.647434,19.003204,21.626663,20.593279,21.349564,21.41958,4.0579305,9.121138,17.14412,16.3893,21.791513,22.046371,13.476641,16.001896,20.876564,18.877987
1949-10-15,18.624767,18.594898,1.2817112,18.404884,17.086761,17.255524,19.833073,12.651117,14.293267,10.295864,13.597431,18.621914,21.511192,18.343609,21.334087,20.961899,3.7607126,8.960286,16.696602,16.079151,21.911667,21.943796,13.069971,15.327285,20.684351,18.923721
1949-11-15,17.155418,16.794989,0.37951264,17.244534,15.197029,15.639874,17.78914,10.3304825,12.360296,8.305204,11.092661,17.315094,20.207836,12.93453,19.55812,18.478228,2.61166,6.1279945,13.281353,10.99552,20.325329,19.71265,9.884064,12.43114,19.821114,17.903759
1949-12-15,13.57588,12.258317,0.0,14.185622,11.673328,11.82735,15.1934805,5.0537744,7.933981,4.7333922,4.783193,14.538662,15.276994,5.543878,15.453077,13.146168,0.85696006,2.8124332,7.475695,5.885145,15.890493,16.410503,6.737936,8.4097595,17.644451,15.380039
1950-01-15,4.330491,7.0303583,0.0,9.907378,5.54504,5.6405234,10.228263,1.991776,2.620504,0.833621,0.84253436,9.026143,5.6015987,1.5967273,5.9514832,4.975805,0.082485475,0.6107775,3.4248855,1.6545188,8.92691,10.388223,3.3014073,4.0771246,12.852976,9.563726
1950-02-15,0.8053099,3.722022,0.0,6.038478,2.0520992,2.4507387,5.673172,0.8321184,1.0829222,0.27186626,0.55479246,4.25839,2.4722204,0.97869664,3.580395,2.8657458,0.008595043,0.06911601,1.5462162,0.42155415,4.885002,7.0300283,2.3971336,2.5731997,8.155064,4.289171
1950-03-15,1.4027561,3.719095,0.0,6.327307,2.576666,2.7470164,6.3711295,1.3388294,1.5081602,0.6794949,0.9067271,4.5159864,3.5653367,1.3547882,4.1810136,3.759036,0.07046637,0.42151347,1.9786307,0.8155947,5.3969913,6.6906734,3.2363088,3.1458478,6.633984,4.506509
1950-04-15,4.263526,5.5464435,0.0,8.880479,5.9045796,5.6985807,9.288798,2.4434726,3.1782382,1.5585096,1.9439256,7.912703,6.968507,3.1849902,6.538544,6.10689,0.5651672,1.3325671,3.9221373,2.4126024,9.062742,10.310381,4.8553605,5.2916055,10.436576,7.7312193
1950-05-15,8.833896,9.682561,0.0,12.713407,9.904289,9.261891,13.164471,4.560362,6.210116,3.3579311,4.13598,11.582754,10.968326,7.810081,11.4091835,10.853046,1.2738132,2.7874446,6.263748,4.300731,13.6683235,14.201336,7.2820415,7.8621683,14.408099,12.068523
1950-06-15,13.471563,12.86611,0.0,15.201166,13.059269,12.3584585,16.129791,6.489778,8.7454195,5.4498625,6.9546647,14.4889965,14.245829,12.542827,15.850966,14.966063,2.1893115,4.78197,9.816707,6.8520136,17.272509,17.039263,9.477101,10.627598,17.25915,15.024276
1950-07-15,15.983285,15.60763,0.0,17.351309,15.455769,15.123579,19.076153,9.56633,11.040447,7.538663,10.029659,16.851418,17.299353,18.019714,19.122725,17.763947,3.1838903,6.0408816,13.410261,9.826778,19.620623,19.50671,11.363386,13.086286,19.314323,16.884266
1950-08-15,17.581371,17.746328,0.43696606,18.63627,17.427872,17.323242,20.989761,11.942513,13.491349,9.560956,12.504567,18.303041,20.206955,20.453629,21.084435,20.025023,3.7694087,7.4641724,16.851982,13.61071,21.405897,20.849953,13.278805,14.694258,20.510769,18.329065
1950-09-15,18.15348,18.3914,1.2036625,18.877735,17.715744,18.086319,20.872066,12.6759815,14.44195,10.690757,13.224017,19.20687,21.713242,21.170647,22.097553,20.931044,3.8598738,8.801927,18.065111,15.859946,22.061346,21.672966,13.875868,15.718816,20.838882,18.823704
1950-10-15,17.123804,18.59753,1.0404215,18.49674,17.19472,17.679815,20.184277,12.071661,14.089482,10.418355,12.482473,19.165956,21.980127,18.715881,21.464228,20.972864,3.826133,8.745665,17.361637,14.277243,21.623152,21.490133,12.995927,15.0594635,20.79115,18.444134
1950-11-15,15.741022,17.889061,0.5621805,17.259245,15.84616,16.242609,18.724789,10.197983,12.423169,8.659644,10.335489,18.114475,20.307373,12.751541,19.781517,19.301817,2.9174428,6.2945585,13.936339,10.386428,19.764551,20.420538,10.580715,12.286269,19.76876,17.247852
1950-12-15,11.508213,12.363389,0.0,15.021156,12.908915,12.858738,15.704236,5.879272,7.058343,5.0393825,4.2882404,15.396972,15.463637,4.2358513,14.23192,14.6428585,0.79853433,3.475011,9.099518,4.852689,16.768002,17.513788,6.990385,7.5409684,17.642986,15.111236
1951-01-15,4.2688437,5.8248477,0.0,11.084845,6.684393,5.932269,9.937594,1.8146143,1.7183822,0.958682,0.87548876,7.94125,3.6257467,1.9326105,7.6549006,6.624453,0.08658868,0.66476345,2.886766,1.0615163,9.216385,9.972472,3.2712073,3.8726227,13.347389,9.579469
1951-02-15,1.2510184,3.8319514,0.0,6.590708,1.5724208,1.804225,6.398426,0.16649899,0.44386396,0.4170426,0.4115054,4.071604,1.4328,1.1373706,4.3761444,2.9020796,0.013782319,0.12544271,0.9254338,0.31612718,5.097211,6.3833528,2.3978293,2.4175787,8.021055,4.9952207
1951-03-15,1.861616,3.8520389,0.0,6.5808105,2.0151925,2.241134,7.176776,0.7569718,0.9596591,0.5479057,0.6605144,4.7226515,2.5351915,1.5594192,5.331786,4.1883564,0.10795742,0.33265802,1.1627346,0.72595966,6.20273,6.91759,3.0430799,3.2800035,7.0462337,5.1920347
1951-04-15,3.7011144,5.2182007,0.0,9.22701,5.7033405,5.6036224,10.461883,2.4928832,2.2196996,1.5748402,1.7395172,7.9987226,5.7932587,3.340648,8.18644,7.4595003,0.5618326,1.1700991,2.9428806,1.876385,10.016567,9.813353,4.62292,5.0122886,11.181635,8.185576
1951-05-15,7.384236,8.095702,0.0,13.356466,9.895979,9.747845,13.632821,4.629515,4.1817055,3.3242416,4.1354175,11.35166,9.8492565,8.604465,12.324246,12.588997,1.448823,2.5839286,6.066354,3.9377718,14.790291,14.580746,6.649663,7.0974026,14.842839,11.886215
1951-06-15,11.003984,12.581243,0.0,15.85217,13.367146,12.672864,16.881145,7.5058713,7.600216,5.136272,7.0811315,14.140043,14.102275,14.208908,16.56057,16.310774,2.3997924,4.3555803,9.632425,6.906628,18.203716,17.60122,9.130062,9.434139,17.290623,14.828553
1951-07-15,14.630079,15.846306,0.9851309,17.915121,15.784729,15.285389,19.33129,9.859808,10.582582,7.635401,9.465492,16.504524,17.791471,18.660917,19.318825,19.154276,3.2413986,5.985171,13.089123,9.786345,20.626871,19.731602,11.456702,11.22458,19.2266,16.576096
1951-08-15,16.349367,17.825737,1.5953102,19.079895,17.432938,17.145035,20.753576,11.088529,12.483505,9.7820215,11.347777,18.150871,20.424007,21.862911,21.23346,20.911142,3.9316497,7.9340777,16.922037,13.313574,22.185392,21.263668,13.569525,13.313648,20.348495,17.973982
1951-09-15,17.469418,18.63397,1.446245,19.474571,18.184925,17.792936,20.748943,12.009854,13.472375,10.581321,11.614545,18.846277,21.912003,22.198833,22.200964,21.401901,4.101853,9.321495,18.7845,14.967369,22.713575,21.824478,14.788747,14.3101425,20.930294,18.61258
1951-10-15,17.398125,19.18979,1.3528411,18.603598,17.52328,17.676525,20.166132,11.574213,13.435488,10.492554,10.697917,18.900295,22.146782,20.035187,22.017693,20.998816,3.9094126,8.563245,18.855783,14.536823,22.68303,21.299675,14.276225,13.541193,20.616373,18.599937
1951-11-15,15.989916,18.1249,0.6067295,17.468065,15.800091,16.034803,17.879906,9.756871,10.789652,8.482467,8.815542,17.771708,20.51247,14.399689,20.259352,19.352848,2.8325841,5.4376497,16.024416,10.397644,20.543718,19.736984,12.080792,11.678602,19.635605,17.218111
1951-12-15,12.1073475,11.005815,0.0,15.02766,11.809165,12.040879,15.274687,5.5262523,4.9830627,4.3127375,3.5957477,15.355337,13.886327,5.740482,15.0480175,14.362856,0.93541884,2.6929657,9.259779,4.2309785,16.009933,17.356833,7.502997,8.358205,17.133018,14.732633
1952-01-15,4.098725,5.0636,0.0,9.211935,5.753176,5.5005903,10.924351,1.022258,1.2336068,1.0972939,0.8090577,8.735365,4.8253455,2.0204487,6.5149155,6.5275593,0.07675266,0.5478803,2.1939926,1.5128722,8.5432,13.035155,3.369134,4.215631,12.53561,9.115749
1952-02-15,0.58415425,3.201531,0.0,5.9333806,1.9836649,1.939223,7.2136216,0.3726421,0.5713449,0.33285356,0.52554405,3.4227052,1.6368942,0.8759332,3.2251217,3.516234,0.0078647295,0.19556421,0.58480364,0.7008841,5.0369296,7.657501,2.3913817,2.6551192,7.3448763,4.846064
1952-03-15,1.2122555,3.1204267,0.0,6.284429,2.2733629,1.9489601,8.140949,0.7072837,1.022211,0.3730136,0.698419,3.9947503,2.3697407,1.146194,3.8467784,4.2787747,0.11245979,0.44165823,0.7917657,1.0157099,5.7465334,7.943628,3.13797,3.1902518,7.243122,4.777414
1952-04-15,3.639556,4.4381824,0.0,8.874117,5.831526,5.4662085,11.237792,1.7582092,1.9179088,1.6806806,1.8683738,7.2544484,5.811448,2.9486165,6.8061767,7.591584,0.6164464,1.4038062,3.0354133,2.06181,9.472554,11.544013,4.7608633,5.189309,10.797241,7.752058
1952-05-15,8.1100235,7.6847615,0.0,11.888617,9.621313,9.371295,14.185999,3.7280462,3.7278297,3.3044105,3.7406173,11.463589,10.248121,6.9732847,10.780964,11.688359,1.5872078,2.6830502,6.606346,3.7329206,14.423819,15.62814,7.1433067,7.829051,14.432743,11.263355
1952-06-15,11.920624,12.018752,0.0,14.824314,12.60478,12.786859,16.810295,6.4005957,6.1851187,5.610897,6.446271,14.1303625,13.955075,11.981075,15.500984,15.935056,2.4379034,4.0641136,10.058359,5.9648085,17.609285,18.22978,9.471399,9.992969,17.158678,14.146776
1952-07-15,14.958753,15.531283,0.21866094,16.984512,15.370674,15.548143,19.482311,9.117027,9.490664,7.679552,9.441954,16.786892,17.563957,17.89963,18.427435,18.880737,3.3001356,5.6584473,14.744678,8.686214,20.637608,20.13065,12.094244,12.013544,18.96249,16.196033
1952-08-15,16.915281,17.168354,0.4365657,18.52176,17.280941,17.229494,20.868217,11.028601,11.6555195,9.308484,11.30883,18.292763,20.356936,20.621342,20.424484,21.004803,4.0746408,6.993472,17.454182,11.068666,22.258307,21.856392,14.115286,14.054293,20.22599,17.84963
1952-09-15,17.922752,17.968658,0.72198397,18.548876,18.179594,17.806965,21.483368,11.722594,13.043661,9.361367,11.700398,19.02846,21.291466,20.297306,21.334084,21.727928,4.281416,7.527626,19.873505,13.710775,23.22452,22.857956,14.651779,15.274934,20.597757,18.779575
1952-10-15,17.818356,17.956121,1.0317152,17.720667,17.491058,17.264183,20.797256,11.157358,12.838366,8.557455,11.359489,18.933485,21.841274,17.75248,20.526188,21.351473,4.0374417,7.1671014,19.851755,14.095507,23.026869,23.09251,14.195884,14.224781,20.257446,18.30743
1952-11-15,16.36537,16.363705,0.36778176,16.804869,15.788019,15.962413,18.394293,8.668099,10.934107,6.305325,9.542342,17.542267,20.134981,13.569735,18.456018,20.045408,3.0177896,4.859417,17.528454,10.552061,21.465366,21.82693,12.330056,11.635253,19.218391,17.085155
1952-12-15,11.8477125,11.168562,0.0,14.8657875,12.317762,12.02854,15.826614,4.1622615,5.9907913,2.9543774,4.344464,14.911293,14.284044,5.605499,13.571544,14.791973,0.8947569,1.9919603,10.166504,5.309017,18.003235,18.540838,6.2909327,7.5864553,17.344383,14.887088
1953-01-15,4.450675,5.2111464,0.0,10.493511,5.2686105,6.1311383,11.525954,1.0056112,1.0143361,0.6601088,0.85996693,9.970757,5.1784196,1.5056672,6.570681,5.082439,0.08839309,0.34934443,4.169158,1.4482455,10.793322,10.956417,2.7271867,3.5130966,13.761621,9.25865
1953-02-15,1.2031404,2.7165465,0.0,5.5550547,1.6056814,1.7816193,8.275971,0.41331136,0.50514185,0.11785251,0.27219588,4.996509,1.2668025,0.89885104,4.2890024,2.0639806,0.01659169,0.09646535,1.5711801,0.45020792,5.818826,7.3440304,1.8216975,2.8730478,7.276394,5.263832
1953-03-15,1.6802914,2.894074,0.0,6.195951,2.3142076,2.3302357,9.060054,0.69320804,0.9225154,0.3073451,0.31494272,5.1873207,2.764414,1.4515476,4.958031,3.4912012,0.13372524,0.18598661,1.8108735,0.8092361,5.927147,7.6761765,2.3780253,3.4707017,6.7903886,5.412838
1953-04-15,3.9746199,4.6262937,0.0,8.908954,5.3176403,5.553636,11.5269985,1.6581888,2.059479,1.3184444,1.4495447,8.223383,6.2591834,3.917757,8.671578,7.540326,0.69143903,0.8768452,3.8941066,1.9202137,9.262511,11.29549,4.340955,5.1771765,10.565391,8.437671
1953-05-15,7.8084583,7.520322,0.0,12.906901,9.713734,9.675183,14.653599,3.5535836,4.2499113,2.811003,3.0766945,12.06411,10.397965,9.185529,12.932904,12.128315,1.5868151,2.4875288,7.379433,3.8644776,13.807379,15.322964,6.597224,7.285529,14.103771,11.788002
1953-06-15,11.680246,11.948763,0.0,15.583252,12.607977,12.919008,17.046062,6.211488,7.48217,4.071312,5.3873606,14.906021,13.980803,14.363987,17.149376,16.099415,2.4332323,4.0092053,10.890674,7.031015,17.802832,18.242506,9.074714,10.024282,16.772795,14.711718
1953-07-15,14.994819,15.112446,0.4596716,17.515188,15.451971,15.988601,18.935585,9.332712,10.356756,5.7522287,8.670892,16.844633,17.733,18.836533,19.934814,19.406357,3.1736906,5.8816223,15.545133,9.916384,20.265543,20.535324,11.892912,11.832838,18.811735,16.732975
1953-08-15,16.426144,16.680048,1.1798317,18.96378,16.906338,17.314518,20.348064,11.655243,12.303167,8.12999,10.802401,18.40971,20.455797,21.499866,21.62695,20.909737,3.633899,7.220893,18.868628,13.666977,21.637352,21.723377,14.030963,13.838719,20.037235,18.115871
1953-09-15,17.33631,17.279842,1.8371043,19.586508,17.599281,17.80269,21.024923,12.72837,13.222,9.73834,11.496846,19.12862,21.53551,21.469738,22.332594,21.617214,3.8535724,7.4743433,20.772846,16.047268,22.409609,22.552235,14.414495,15.196039,20.81053,18.954895
1953-10-15,17.602955,17.108822,1.306586,18.936487,17.074203,17.140305,20.077618,11.940092,13.165657,9.29185,11.09186,19.19982,21.404474,18.089031,21.732296,20.829893,3.6124911,7.110574,21.27506,16.357315,22.274698,22.39481,13.833807,14.532585,20.611547,18.71877
1953-11-15,16.292349,16.425642,0.2992202,17.39525,15.588772,15.382257,17.751041,9.980205,10.859085,7.242451,8.87452,17.897266,20.08559,13.529046,20.021572,18.773247,2.6004164,5.6256557,18.037436,12.250236,20.587616,21.255436,11.050508,11.206775,19.660942,17.57642
1953-12-15,11.922968,12.976131,0.0,14.984578,10.781588,11.729627,15.418655,5.380862,6.6196733,3.3541722,3.9207091,14.854387,14.258759,6.108561,14.908798,13.865245,0.8482517,2.6636605,9.314767,4.9925776,17.661474,17.94474,6.3129034,7.3260646,17.52336,14.832612
1954-01-15,5.226075,7.084713,0.0,9.905754,5.4425845,4.6838455,10.8876095,1.5968236,1.8855329,0.6468287,0.42964867,8.145096,4.158161,2.7820678,7.1328397,5.9198804,0.14886561,0.22824775,3.2906992,1.1404815,10.607476,10.238343,3.1598897,3.0727248,13.064774,9.246785
1954-02-15,1.5025856,3.7645564,0.0,5.9431677,1.7051421,2.239781,7.608352,0.7743451,0.83085334,0.1982958,0.028303856,5.328292,1.3521249,1.4613299,4.8491883,2.4646304,0.04500327,0.013715411,1.0568951,0.3596934,6.3137283,5.657901,2.5297103,2.1435413,7.6693687,5.1186314
1954-03-15,1.9755375,3.859882,0.0,6.158922,2.3147163,2.6813931,8.562405,1.0027202,1.3003831,0.4186653,0.3869402,5.4809303,2.605094,1.7896872,5.268878,3.4401839,0.12903902,0.1527487,0.977561,0.60034955,7.2207294,6.4776983,3.0209694,2.9400947,7.534404,4.5485954
1954-04-15,4.742051,6.136884,0.0,9.468488,5.6570826,5.50993,11.443688,2.248192,2.3482153,1.3692175,1.5609579,7.964156,5.8254952,3.781767,9.072602,6.048802,0.6340099,1.102717,3.1706495,1.5556537,10.5411415,10.063464,4.5945907,4.691174,10.886169,8.327095
1954-05-15,9.091362,10.393181,0.0,13.114406,9.35951,9.415124,14.868599,3.8782206,4.484333,2.9342728,3.4164548,11.474737,10.1709385,8.081022,13.095182,9.396112,1.49073,2.4433632,6.363629,3.0926235,14.821238,14.011766,6.445519,7.0417643,14.927418,12.327845
1954-06-15,12.801863,13.3193865,0.0,15.310721,12.155512,12.568286,17.806019,6.889105,7.885614,5.121759,5.7547655,14.404085,14.322959,13.185549,17.151524,13.710285,2.3656783,3.7162561,9.831201,5.466329,18.304337,16.95977,8.37731,9.170249,17.499084,14.731993
1954-07-15,15.439176,15.545357,0.06905082,17.760714,14.660963,15.12723,19.653175,9.681787,11.395243,7.141452,8.37312,16.77898,17.989542,17.634392,19.758015,17.379705,3.2210982,4.9310837,14.171973,8.76611,20.72636,19.555614,10.602488,11.253637,19.530186,16.855381
1954-08-15,17.116571,17.100374,1.2459494,18.963196,16.818226,17.07447,21.318155,12.095602,13.474545,8.874282,10.905359,18.293587,20.45416,20.702147,21.17564,19.512997,3.7720263,5.9889627,17.031155,12.729235,22.030373,21.080189,12.537552,13.598707,20.47557,18.229092
1954-09-15,17.808912,17.690613,1.6626384,19.041311,17.439558,17.450329,21.542564,12.617633,14.452215,10.025003,12.095007,19.194702,22.156322,20.959156,21.788284,20.535753,3.84479,6.619355,19.23696,14.824759,22.912254,22.335226,13.226013,14.417914,21.177946,18.87759
1954-10-15,17.76231,17.742,1.8535609,18.752016,17.103256,16.804976,20.717236,12.222394,13.828111,9.703394,10.923218,19.244038,22.078762,19.273245,21.23854,20.473402,3.5929818,6.5771413,19.742826,14.141663,22.313625,20.956503,12.944264,14.09336,20.91687,18.56466
1954-11-15,16.426062,16.099806,1.0742216,17.621134,15.407158,15.56802,19.228456,10.613225,11.631778,8.186509,8.672808,17.727062,20.566671,13.397464,18.352518,18.669882,2.5929227,4.8657026,17.01578,10.843706,20.019535,19.48463,10.460578,11.904013,19.485783,17.441616
1954-12-15,12.652,11.975984,0.0,15.406211,10.953772,11.510321,16.416048,6.1060166,6.832996,4.1858077,3.8583956,15.348262,15.202333,5.90771,12.3439665,12.555511,0.78004944,1.749061,8.327621,6.592615,15.348509,16.57706,5.8509245,7.563131,16.839062,15.378477
1955-01-15,4.0046167,6.68484,0.0,11.050989,4.657023,5.5566196,12.247621,1.8433644,1.2227931,0.60999715,0.78843904,8.8367405,5.327919,2.017483,6.2416906,4.495039,0.10971342,0.29366872,2.540656,1.7200398,6.845811,10.645354,2.5457206,2.7635875,11.828931,10.394117
1955-02-15,0.6524885,3.9815774,0.0,6.5634947,1.4278948,1.6553545,8.514187,0.67573965,0.78587645,0.30856976,0.431782,4.8672047,1.6491431,1.0501636,3.605097,2.3582926,0.017189283,0.028977817,0.54850185,0.695624,3.8895762,6.7014933,1.9403834,2.0619714,7.3166757,4.323552
1955-03-15,0.9262906,3.619441,0.0,6.487117,1.800643,2.1492748,9.504253,0.99498,1.063535,0.49489602,0.57783127,4.984733,3.0631773,1.2355754,4.2012515,3.1785026,0.056872398,0.25226814,0.6915627,1.0382893,4.471634,7.2950664,2.5177374,2.617809,7.082283,3.565822
1955-04-15,2.9771605,4.7804127,0.0,9.758259,4.8643208,6.1285458,12.295718,2.5578403,2.1510763,1.3714793,1.5965517,8.156065,6.187326,3.7629871,7.248029,6.4485626,0.61054844,1.0129102,3.2318032,2.2924275,7.6949034,11.217316,3.9493804,4.648937,10.492111,6.9229364
1955-05-15,7.9256167,7.331271,0.0,13.553315,8.91425,9.688944,15.195158,5.3379474,4.814217,3.3508046,3.4453585,11.740186,10.292141,9.288067,11.833776,10.584594,1.5551904,2.1353807,7.1476727,4.234864,12.292791,14.605937,5.8141823,7.1234856,14.073782,11.072073
1955-06-15,11.942536,10.696065,0.0,16.192509,12.233246,12.492192,18.259712,7.906523,8.425802,5.5497413,5.7741838,14.539736,14.013985,15.595848,16.145536,14.778077,2.57704,3.7007685,10.909119,7.8369474,16.040426,17.6181,8.126754,9.9293995,16.244352,14.399792
1955-07-15,14.886485,13.898457,0.1496101,18.32655,15.206919,15.191032,20.488728,10.2733345,11.36598,7.7143993,8.482815,16.69519,17.496998,19.652344,19.788792,17.693111,3.2202184,4.9548173,14.62916,11.428898,19.695782,19.762108,10.52495,12.608742,18.423256,16.513725
1955-08-15,16.829592,15.752952,0.802448,19.701654,17.116117,16.875359,21.908405,12.302076,13.315672,9.202555,10.799914,18.53569,19.807142,21.86122,21.69523,19.490627,3.5834067,6.0414643,18.359545,14.735413,21.491077,21.619883,12.639193,14.838146,19.810394,18.13921
1955-09-15,17.87323,16.932331,1.0073903,19.536077,17.732048,17.722275,22.546383,13.1138115,14.033333,9.910064,12.011581,19.320969,21.336447,21.31334,22.83593,20.208054,3.8679643,6.645338,19.093744,16.00698,22.467455,22.402021,13.659946,15.752763,20.283531,18.888245
1955-10-15,17.646482,16.577303,1.7491509,18.744171,17.28261,17.215145,21.344765,12.642195,13.786808,9.712016,11.76466,19.02858,21.595919,19.578976,21.845764,19.608177,3.8319616,6.236062,18.151329,15.340572,22.100506,22.441734,11.982185,15.248836,19.98259,18.52111
1955-11-15,16.046247,15.170493,0.20715246,17.29406,15.591944,15.811914,19.025585,10.790063,11.7883415,8.340399,9.128798,17.790672,20.425797,14.651361,19.798206,18.137276,2.7004347,4.3664904,14.686157,11.832475,20.720186,21.479761,9.747165,11.686205,18.874813,17.157852
1955-12-15,11.872618,12.099913,0.0,14.771266,11.333499,11.748946,16.664782,6.634451,7.24583,4.560806,4.2029295,15.733608,15.163012,6.8504677,14.003511,14.572132,0.79603016,2.0539823,8.186473,7.405567,17.57247,18.056618,6.038131,6.891508,16.587076,14.28994
1956-01-15,3.1083815,6.888293,0.0,11.039736,5.6653748,4.83954,12.848732,1.4265425,1.7703749,0.8283926,0.5029987,10.564053,3.555655,2.4558196,5.787939,6.0771923,0.07183055,0.22613207,3.8842468,1.9805586,10.489118,10.602623,3.3304021,3.21673,11.657173,9.604531
1956-02-15,0.6346684,3.8823063,0.0,6.7331514,1.8918803,1.9037106,8.416811,0.7209954,0.85929227,0.41931385,0.13721257,5.6376605,1.5271797,1.3820102,2.5279677,2.2104821,0.006761957,0.009904543,1.179887,0.3214637,5.341938,6.7401323,2.2303977,2.542387,7.4859343,5.5711174
1956-03-15,0.707867,3.8647432,0.0,6.5294237,2.230214,2.6170306,9.754426,1.2178644,1.6376363,0.4379192,0.26043993,5.5420547,2.4477541,1.8078964,3.488548,3.0824196,0.06579164,0.11802808,1.2680179,0.7059647,6.492117,7.0745945,2.852907,2.9745255,7.2656474,5.276904
1956-04-15,2.9695878,5.378328,0.0,9.440497,5.9122434,4.939494,12.4999485,2.6436095,3.3018255,1.1584401,1.4322009,9.462143,5.340654,4.2412314,6.6723437,6.5423775,0.56713045,0.82643616,3.3999019,1.9364223,9.626738,10.481455,4.3147526,4.585377,10.381145,8.154622
1956-05-15,7.854377,8.634967,0.0,13.054579,9.541935,9.033448,16.21103,5.1772857,6.2055387,2.603519,3.3236525,12.759565,9.38404,9.089045,11.094012,11.494368,1.5711906,2.0529351,7.0375304,4.414467,13.632977,13.900014,6.4832916,6.853446,14.08043,11.722082
1956-06-15,12.15559,11.612909,0.0,15.664542,12.434571,12.266268,18.454947,7.8612156,9.745283,4.6837873,5.54625,15.273241,13.220838,14.039059,15.834118,15.83468,2.6387508,3.4288087,11.159312,7.678218,16.9816,17.574547,8.663073,9.223177,16.521166,14.322376
1956-07-15,15.066076,14.605788,0.21866094,17.480892,15.146788,15.229458,20.314264,10.803721,12.2567425,7.5783896,8.814491,17.467485,17.055187,18.54293,18.8848,18.919983,3.735556,5.199637,14.5603,11.243563,19.97311,19.76109,10.349365,11.942578,18.588514,16.421494
1956-08-15,16.789946,16.199282,1.0664884,19.338133,17.13695,17.134048,21.947433,12.203211,13.71678,9.82265,11.563436,18.856922,19.995668,20.960394,21.000809,20.640049,4.2717214,6.5823913,17.9124,15.528082,21.907383,21.100159,12.265403,14.117073,20.120049,17.84433
