Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-109.5,-65.70004272460938,-73.25,-60.78990936279297,-64.43910217285156,-74.08446660257567,-74.7620531086841,-74.08446660257567,-59.390936851501465,-62.078392028808594,-63.0,-61.84426498413086,-61.858365000000006,-63.56246948242188,-69.31180209853187,-63.7281494140625,-61.24993822309706,-70.59087028392531,-61.956031799316406,-60.27127456665039,-65.02593612670898,-68.04863357788417,-71.74708266548157,-59.00096130371094,-68.72948664790019,-63.56246948242188,-65.28856658935547
-109.0,-65.70004272460938,-73.375,-60.78990936279297,-64.5461254119873,-74.21778146231578,-74.76189984539062,-74.21778146231578,-59.45434474945069,-62.078392028808594,-63.0,-61.84426498413086,-61.858365000000006,-63.56246948242188,-69.39876978457355,-63.7281494140625,-61.32413673400879,-70.6769867780392,-62.11765575408936,-60.27127456665039,-64.9201774597168,-68.04862213361778,-71.88836129874635,-59.00096130371094,-68.81217128010805,-63.56246948242188,-65.28856658935547
-108.5,-65.70004272460938,-73.5,-60.78990936279297,-64.65314865112305,-74.18127648417172,-74.76175237052244,-74.16261048078671,-59.326093673706055,-62.078392028808594,-63.0,-61.84426498413086,-61.858365000000006,-63.56246948242188,-69.48584388331591,-63.7281494140625,-61.32413673400879,-70.76310327215307,-62.27927970886231,-60.27127456665039,-64.76080322265625,-68.04861068935136,-72.03559673383279,-59.00096130371094,-68.8942815500325,-63.56246948242188,-65.28856658935547
-108.0,-65.59799194335938,-73.625,-60.80474895901151,-64.5461254119873,-74.03454460659616,-74.76161072779135,-73.98509684407261,-59.196879386901855,-61.96132850646973,-63.0,-61.84426498413086,-61.87320472222223,-63.56246948242188,-69.48592785246099,-63.7281494140625,-61.32413673400879,-70.84921976626694,-62.27927970886231,-60.27127456665039,-64.76080322265625,-68.48315424198142,-71.97382491280496,-59.00096130371094,-69.21473338819884,-63.56246948242188,-65.28856658935547
-107.5,-65.49594116210938,-73.75,-60.923465728759766,-64.43910217285156,-73.8878127290206,-74.76147495921484,-73.80758320735853,-59.0666971206665,-61.84426498413086,-63.0,-61.84426498413086,-61.9919225,-63.56246948242188,-69.48580959323678,-63.7281494140625,-61.32413673400879,-70.92722727865143,-62.27927970886231,-60.27127456665039,-64.7073974609375,-68.58150877000706,-71.89739862645933,-59.00096130371094,-69.21444533460179,-63.56246948242188,-65.28856658935547
-107.0,-65.39225387573242,-74.0,-61.042182498508026,-64.43910217285156,-73.74108085144503,-74.3698616687624,-73.63006957064444,-59.00136375427246,-61.84426498413086,-63.0,-61.72538661956787,-62.110640277777776,-63.783348083496094,-69.39866309416578,-63.7281494140625,-61.32413673400879,-71.00523330596508,-62.27927970886231,-60.444292068481445,-64.65399169921875,-68.58144773394653,-71.75018483751712,-59.00096130371094,-69.23172079357715,-63.45029067993164,-65.18322372436523
-106.5,-65.28856658935547,-73.94642857142857,-60.95314492119683,-64.43910217285156,-73.71906101496974,-74.45335918757996,-73.51491195448048,-59.00136375427246,-61.84426498413086,-63.0,-61.60650825500488,-62.12548,-64.00422668457031,-69.31131961431089,-63.83202658759223,-61.32413673400879,-70.98579677567702,-62.27927970886231,-60.6173095703125,-64.7073974609375,-68.58138669788806,-71.59734386966628,-59.00096130371094,-69.24736020917143,-63.338111877441406,-65.077880859375
-106.0,-65.28856658935547,-73.78125,-60.83442815144856,-64.5461254119873,-73.71397524758396,-74.69754552974487,-73.44206443128397,-59.00136375427246,-61.84426498413086,-63.0,-61.60650825500488,-62.12548,-64.00422668457031,-69.31112306713675,-63.95074335734049,-61.32413673400879,-70.94007668702254,-62.27927970886231,-60.6173095703125,-64.81399917602539,-68.49432084462153,-71.51899019854827,-59.00096130371094,-69.35201014076935,-63.338111877441406,-65.077880859375
-105.5,-65.28856658935547,-73.6875,-60.7157113817003,-64.43910217285156,-73.70888948019817,-74.47994356026916,-73.43708726419342,-59.06429576873779,-61.84426498413086,-63.0,-61.60650825500488,-62.12548,-64.00422668457031,-69.31102769880289,-63.995262145996094,-61.32413673400879,-70.97768039488064,-62.27927970886231,-60.6173095703125,-64.9201774597168,-68.4070607264554,-71.44202765990306,-59.00096130371094,-69.45663959574702,-63.338111877441406,-65.077880859375
-105.0,-65.077880859375,-73.5,-60.59699461195204,-64.43910217285156,-73.68040706097342,-74.262347939448,-73.4356183443131,-59.127227783203125,-61.84426498413086,-63.0,-61.60650825500488,-62.12548,-64.00422668457031,-69.31093423223216,-63.995262145996094,-61.32413673400879,-71.01529427534237,-62.27927970886231,-60.6173095703125,-65.0255241394043,-68.31169132565327,-71.36375229529037,-59.00096130371094,-69.72528970347943,-63.45029067993164,-65.077880859375
-104.5,-64.86719512939453,-73.57142857142857,-60.47827784220378,-64.43910217285156,-73.35499936869627,-74.17356501230071,-73.33861960418625,-59.12962913513184,-61.84426498413086,-63.0,-61.60650825500488,-62.12548,-64.00422668457031,-69.31084076984988,-64.03978093465169,-61.32413673400879,-71.05290815580412,-62.27927970886231,-60.6173095703125,-65.02593612670898,-68.21642307558858,-71.13528865605346,-59.00096130371094,-69.99395601720343,-63.56246948242188,-65.077880859375
-104.0,-64.76017189025879,-73.40178571428572,-60.35956107245551,-64.43910217285156,-73.0295916764191,-74.0229169503363,-73.0295916764191,-59.0666971206665,-61.84426498413086,-63.0,-61.60650825500488,-62.12548,-64.00422668457031,-69.31075111602381,-64.15849770439996,-61.32413673400879,-71.09052203626587,-62.27927970886231,-60.6173095703125,-64.97315979003906,-68.31161884317466,-71.05116720363061,-59.00096130371094,-69.99456599462718,-63.56246948242188,-65.18322372436523
-103.5,-64.65314865112305,-73.23214285714286,-60.25568389892578,-64.43910217285156,-72.70418398414195,-72.59921225792341,-72.70418398414195,-59.0666971206665,-61.84426498413086,-63.125,-61.60650825500488,-62.12548,-64.00422668457031,-69.31066146842612,-64.26237487792969,-61.32413673400879,-71.04481212021506,-62.27927970886231,-60.6173095703125,-64.97295379638672,-68.40681461291445,-70.97151102338063,-59.00096130371094,-69.82735190690288,-63.56246948242188,-65.28856658935547
-103.0,-64.5461254119873,-73.0625,-60.25568389892578,-64.43910217285156,-72.47817747663406,-72.41163778452321,-72.47817747663406,-59.06862258911133,-61.84426498413086,-63.25,-61.60650825500488,-62.12548,-64.00422668457031,-69.39576993709105,-64.26237487792969,-61.32413673400879,-70.9990920315606,-62.27927970886231,-60.6173095703125,-64.97295379638672,-68.40517425176347,-70.89041530728659,-59.00096130371094,-69.74043525245116,-63.67290878295898,-65.18322372436523
-102.5,-64.43910217285156,-72.89285714285714,-60.25568389892578,-64.43910217285156,-72.31028029791186,-72.33132036855544,-72.31028029791186,-59.07006359100342,-61.84426498413086,-63.25,-61.60650825500488,-62.12548,-64.00422668457031,-69.48105557615011,-64.26237487792969,-61.32413673400879,-70.95337194290613,-62.27927970886231,-60.6173095703125,-64.9201774597168,-68.59399409569122,-70.80930004183404,-59.00096130371094,-69.48519459121594,-63.56246948242188,-65.077880859375
-102.0,-64.43910217285156,-72.41071428571428,-60.25568389892578,-64.43910217285156,-72.14238311918965,-71.6285364777145,-72.14238311918965,-59.19927787780762,-61.84426498413086,-63.25,-61.72538661956787,-62.22935611111112,-64.00422668457031,-69.39607159928445,-64.26237487792969,-61.32413673400879,-70.90765185425165,-62.27927970886231,-60.6173095703125,-65.02593612670898,-68.68596674186384,-70.73064515145265,-59.00096130371094,-69.39762341832343,-63.56246948242188,-65.077880859375
-101.5,-64.43910217285156,-72.11607142857143,-60.25568389892578,-64.43910217285156,-71.99058936009573,-71.62847601244664,-71.99058936009573,-59.26364326477051,-61.84426498413086,-63.375,-61.84426498413086,-62.34807166666667,-64.00422668457031,-69.31048271995147,-64.26237487792969,-61.32413673400879,-71.09601376192205,-62.27927970886231,-60.6173095703125,-65.13128280639648,-68.77793347659072,-70.81001239093276,-59.00096130371094,-69.31040091592655,-63.56246948242188,-65.077880859375
-101.0,-64.33038330078125,-71.93303571428572,-60.25568389892578,-64.43910217285156,-71.9823871859807,-71.62842170897795,-71.9823871859807,-59.327528953552246,-61.84426498413086,-63.5,-61.84426498413086,-62.39259,-64.00422668457031,-69.39714786986312,-64.26237487792969,-61.398334715101456,-71.28438995769577,-62.27927970886231,-60.6173095703125,-65.13128280639648,-68.77790836058557,-70.73116218317833,-59.00096130371094,-69.31022467266627,-63.56246948242188,-65.18322372436523
-100.5,-64.43910217285156,-71.75,-60.25568389892578,-64.43910217285156,-71.97418501186569,-71.62837358335747,-71.97418501186569,-59.391414642333984,-61.84426498413086,-63.5,-61.84426498413086,-62.39259,-64.00422668457031,-69.48407551972683,-64.26237487792969,-61.51705148484972,-71.40503596084685,-62.27927970886231,-60.6173095703125,-65.0787124633789,-68.77786639891565,-70.65022624557051,-59.00096130371094,-69.31013884034792,-63.56246948242188,-65.28856658935547
-100.0,-64.33038330078125,-71.5,-60.25568389892578,-64.43910217285156,-71.96598283775066,-71.62833164983441,-71.96598283775066,-59.391414642333984,-61.84426498413086,-63.5,-61.84426498413086,-62.437108333333335,-64.00422668457031,-69.48414630885819,-64.26237487792969,-61.54673067728679,-71.35931587219238,-62.11386585235596,-60.78657627105713,-65.02593612670898,-68.77782634168491,-70.72872200036417,-59.00096130371094,-69.31005871983164,-63.56246948242188,-65.18322372436523
-99.5,-64.43910217285156,-71.25,-60.25568389892578,-64.43910217285156,-72.07134934748444,-71.62829592084908,-72.07134934748444,-59.4548225402832,-61.84426498413086,-63.5,-61.84426498413086,-62.555823888888895,-64.00422668457031,-69.48404712370238,-64.26237487792969,-61.42801390753852,-71.31359578353792,-61.94845199584961,-60.95584297180176,-65.07850646972656,-68.77778628643227,-70.80857205440395,-59.00096130371094,-69.30997860874427,-63.56246948242188,-65.077880859375
-99.0,-64.5461254119873,-71.25,-60.25568389892578,-64.43910217285156,-72.33025932089043,-71.62826640703237,-72.33025932089043,-59.51823043823242,-61.96132850646973,-63.5,-61.84426498413086,-62.64486055555555,-64.00422668457031,-69.39705763067983,-64.24753528171115,-61.32413673400879,-71.25227597477553,-61.94845199584961,-60.95584297180176,-65.0255241394043,-68.86806976840666,-70.72969054036349,-59.00096130371094,-69.30800686243873,-63.56246948242188,-65.077880859375
-98.5,-64.65314865112305,-71.25,-60.25568389892578,-64.43910217285156,-72.58916929429644,-71.62824311721089,-72.58916929429644,-59.51823043823242,-62.078392028808594,-63.5,-61.84426498413086,-62.526145,-64.00422668457031,-69.30990342173092,-64.12881851196289,-61.32413673400879,-71.17481287891731,-61.94845199584961,-60.95584297180176,-64.97295379638672,-68.95836979214428,-70.64887722185578,-59.00096130371094,-69.48352718446894,-63.56246948242188,-65.077880859375
-98.0,-64.75849151611328,-71.25,-60.25568389892578,-64.43910217285156,-72.84807926770245,-71.62822658131176,-72.84807926770245,-59.64457035064697,-62.078392028808594,-63.5,-61.96132850646973,-62.64486055555555,-64.00422668457031,-69.3097420851734,-64.01010174221463,-61.32413673400879,-71.09734978305909,-62.275489807128906,-61.12510967254639,-64.9201774597168,-68.95836070820312,-70.56846039724564,-59.00096130371094,-69.56930499383662,-63.67290878295898,-65.077880859375
-97.5,-64.86383438110352,-71.25,-60.25568389892578,-64.43910217285156,-73.03832667306334,-71.62821632613667,-73.03832667306334,-59.58163833618164,-62.078392028808594,-63.5,-62.078392028808594,-62.6597,-64.00422668457031,-69.30966578889971,-64.09913931952582,-61.32413673400879,-71.05042614109333,-62.6025276184082,-61.294376373291016,-64.9201774597168,-68.95831302355595,-70.48774502087684,-59.00096130371094,-69.48381678211304,-63.783348083496094,-65.077880859375
-97.0,-64.86383438110352,-71.25,-60.25568389892578,-64.33038330078125,-73.02714726794632,-71.62821231066735,-73.02714726794632,-59.64504623413086,-62.078392028808594,-63.5,-62.19545555114746,-62.6597,-64.00422668457031,-69.22098783274755,-64.21785608927408,-61.32413673400879,-71.01868313388957,-62.6025276184082,-61.294376373291016,-64.81399917602539,-68.95826915110305,-70.32409592283365,-59.00096130371094,-69.56866470452535,-63.783348083496094,-65.18156814575195
-96.5,-64.86383438110352,-71.25,-60.32988188001845,-64.22166442871094,-73.01596786282931,-71.62821453603243,-73.01596786282931,-59.64504623413086,-62.078392028808594,-63.5,-62.31251907348633,-62.6597,-64.00422668457031,-69.13222868501997,-64.26237487792969,-61.32413673400879,-70.98694012668582,-62.6025276184082,-61.294376373291016,-64.81399917602539,-68.95822528121136,-70.15980922621681,-59.00096130371094,-69.65381465982607,-63.783348083496094,-65.2852554321289
-96.0,-64.86383438110352,-71.25,-60.44859864976671,-64.22166442871094,-73.0047884577123,-71.84233615339134,-73.0047884577123,-59.64504623413086,-62.19545555114746,-63.5,-62.31251907348633,-62.6597,-64.00422668457031,-69.13212974829828,-64.26237487792969,-61.32413673400879,-70.95519711948208,-62.6025276184082,-61.294376373291016,-64.7073974609375,-68.95818141085348,-70.07559274307444,-59.00096130371094,-69.6539557179361,-63.892066955566406,-65.18156814575195
-95.5,-64.86383438110352,-71.25,-60.522796630859375,-64.22166442871094,-72.99292410608406,-72.27732870900356,-72.99292410608406,-59.64504623413086,-62.31251907348633,-63.5,-62.31251907348633,-62.6597,-64.00422668457031,-69.13206870994043,-64.26237487792969,-61.32413673400879,-70.92345411227832,-62.6025276184082,-61.294376373291016,-64.65378189086914,-68.95813754131106,-69.99175927702092,-59.00096130371094,-69.65384699242794,-64.00078582763672,-65.077880859375
-95.0,-64.86383438110352,-71.25,-60.522796630859375,-64.22166442871094,-72.98049786892426,-72.41121879069898,-72.98049786892426,-59.64504623413086,-62.31251907348633,-63.5,-62.31251907348633,-62.6597,-64.00422668457031,-69.13201339240186,-64.26237487792969,-61.32413673400879,-70.89171110507456,-62.6025276184082,-61.294376373291016,-64.60037612915039,-68.77922599728016,-69.90631207599104,-59.00096130371094,-69.56868052335842,-64.00078582763672,-65.077880859375
-94.5,-64.86383438110352,-71.25,-60.522796630859375,-64.22166442871094,-72.96807163176446,-72.41124606965975,-72.96807163176446,-59.64504623413086,-62.31251907348633,-63.5,-62.31251907348633,-62.6597,-64.00422668457031,-69.13195807929151,-64.26237487792969,-61.338976330227325,-70.85996809787082,-62.6025276184082,-61.294376373291016,-64.43910217285156,-68.60016147964117,-69.99099406547069,-59.00096130371094,-69.48327456999435,-64.00078582763672,-65.077880859375
-94.0,-64.86551475524902,-71.25,-60.522796630859375,-64.22166442871094,-72.95564539460464,-72.41127959423298,-72.95564539460464,-59.58163833618164,-62.19545555114746,-63.5,-62.4277868270874,-62.6597,-64.00422668457031,-69.13190276141185,-64.26237487792969,-61.45769309997559,-70.82823526342594,-62.44090366363525,-61.294376373291016,-64.33102416992188,-69.35907051106086,-69.90602691481904,-59.00096130371094,-69.3962275048186,-64.00078582763672,-65.077880859375
-93.5,-64.86719512939453,-71.25,-60.522796630859375,-64.22166442871094,-72.94214779691062,-72.411319876509,-72.94214779691062,-59.58163833618164,-62.31251907348633,-63.5,-62.54305458068848,-62.6597,-64.00422668457031,-69.13184744585664,-64.26237487792969,-61.57640986972385,-70.87982749693327,-62.27927970886231,-61.294376373291016,-64.11337280273438,-69.64619001032612,-69.82060189170122,-59.00096130371094,-69.30917783120003,-64.00078582763672,-65.077880859375
-93.0,-64.86719512939453,-71.5,-60.41891945732964,-64.22166442871094,-72.92847823402393,-72.41136642470308,-72.92847823402393,-59.64504623413086,-62.31251907348633,-63.5,-62.54305458068848,-62.555823888888895,-64.00422668457031,-69.22036650631993,-64.26237487792969,-61.59124946594238,-70.93141973044058,-62.44090366363525,-61.294376373291016,-64.11337280273438,-69.72785688710371,-70.22635468292196,-59.00096130371094,-69.30904586526091,-64.00078582763672,-65.077880859375
-92.5,-64.86719512939453,-71.75,-60.300202687581375,-64.22166442871094,-72.91480867113724,-72.41141918095364,-72.91480867113724,-59.58116245269776,-62.31251907348633,-63.5,-62.54305458068848,-62.61518166666667,-64.00422668457031,-69.30891801766927,-64.26237487792969,-61.59124946594238,-70.98301196394789,-62.6025276184082,-61.294376373291016,-64.11337280273438,-69.8094460389855,-70.48130957630043,-59.00096130371094,-69.48245334160566,-64.00078582763672,-65.077880859375
-92.0,-64.86551475524902,-71.75,-60.25568389892578,-64.22166442871094,-72.9009046647117,-72.41147812958401,-72.9009046647117,-59.77043437957764,-62.4277868270874,-63.5,-62.54305458068848,-62.585502777777776,-64.00422668457031,-69.39396272711278,-64.26237487792969,-61.59124946594238,-71.0345889383169,-62.6025276184082,-61.294376373291016,-64.330810546875,-70.59901688208012,-70.48109962590215,-59.00096130371094,-69.93843581310651,-64.00078582763672,-64.97085762023926
-91.5,-64.86383438110352,-71.75,-60.25568389892578,-64.22166442871094,-72.88601503655948,-72.411543253111,-72.88601503655948,-59.89677429199219,-62.54305458068848,-63.5,-62.54305458068848,-62.46678722222222,-64.00422668457031,-69.47906208239743,-64.26237487792969,-61.59124946594238,-71.00284593111314,-62.6025276184082,-61.294376373291016,-64.27677154541016,-70.80375685242282,-70.48088977563391,-59.00096130371094,-70.15390086139024,-64.00078582763672,-64.86383438110352
-91.0,-64.86383438110352,-71.75,-60.25568389892578,-64.22166442871094,-72.87112540840727,-72.41161453224679,-72.87112540840727,-59.95923328399658,-62.54305458068848,-63.5,-62.65654754638672,-62.39259,-64.00422668457031,-69.47918523604295,-64.21785608927408,-61.59124946594238,-70.9711029239094,-62.6025276184082,-61.294376373291016,-64.330810546875,-70.88167294246317,-70.4826005252052,-59.00096130371094,-70.53029570639177,-64.00078582763672,-64.75849151611328
-90.5,-64.86383438110352,-71.75,-60.25568389892578,-64.22166442871094,-72.85623578025506,-72.41169194591885,-72.85623578025506,-59.95923328399658,-62.54305458068848,-63.5,-62.77004051208496,-62.39259,-64.00422668457031,-69.47911084630286,-64.09913931952582,-61.59124946594238,-70.93935991670565,-62.6025276184082,-61.294376373291016,-64.38506317138672,-70.95957393281873,-70.48394055647269,-59.00096130371094,-70.77291257412534,-64.00078582763672,-64.65314865112305
-90.0,-64.86383438110352,-71.75,-60.25568389892578,-64.22166442871094,-72.8406760089521,-72.41177547125262,-72.8406760089521,-59.89677429199219,-62.54305458068848,-63.5,-62.77004051208496,-62.37775055555556,-63.8937873840332,-69.47904407321269,-63.98042254977756,-61.59124946594238,-70.90763659486716,-62.6025276184082,-61.45979022979736,-64.43910217285156,-71.03769662447007,-70.4837693989075,-59.00096130371094,-70.8558358118541,-64.00078582763672,-64.65314865112305
-89.5,-64.86383438110352,-71.75,-60.25568389892578,-64.22166442871094,-72.82454916147611,-72.41186508359691,-72.82454916147611,-59.95923328399658,-62.54305458068848,-63.75,-62.77004051208496,-62.259035,-63.783348083496094,-69.47897731106247,-63.8617057800293,-61.59124946594238,-70.95652484376691,-62.6025276184082,-61.62520408630371,-64.38506317138672,-71.11556135657217,-70.48359008077423,-59.00096130371094,-70.93894263954705,-64.00078582763672,-64.65314865112305
-89.0,-64.86383438110352,-71.625,-60.25568389892578,-64.33038330078125,-72.80842231400011,-72.41196126235457,-72.80842231400011,-59.958760261535645,-62.54305458068848,-64.0,-62.99704647064209,-62.14031944444445,-63.783348083496094,-69.47891435761096,-63.74298901028104,-61.59124946594238,-71.00541309266669,-62.76027297973633,-61.79061794281006,-64.4929313659668,-71.26721933514592,-70.64233709656689,-59.00096130371094,-71.0917740140417,-64.00078582763672,-64.54442977905273
-88.5,-64.86383438110352,-71.5,-60.25568389892578,-64.43910217285156,-72.79229546652412,-72.41206351126142,-72.79229546652412,-59.9578161239624,-62.54305458068848,-64.0,-63.22405242919922,-62.12548,-63.783348083496094,-69.47885141184626,-63.7281494140625,-61.59124946594238,-70.99486075738866,-62.91801834106445,-61.956031799316406,-64.54654693603516,-71.41966021764226,-70.80189331950731,-59.25095748901367,-71.22084827879033,-64.00078582763672,-64.43571090698242
-88.0,-64.97085762023926,-71.5,-60.25568389892578,-64.43910217285156,-72.77506927911998,-72.53929023091187,-72.77506927911998,-60.01980400085449,-62.54305458068848,-64.0,-63.55928802490234,-62.12548,-63.783348083496094,-69.64879154319905,-63.7281494140625,-61.59124946594238,-70.92343903658939,-63.07576370239258,-61.956031799316406,-64.75996017456055,-71.49498580562081,-70.88034376519084,-59.500953674316406,-71.33326300275044,-64.00078582763672,-64.43571090698242
-87.5,-65.077880859375,-71.5,-60.25568389892578,-64.43910217285156,-72.75773590542221,-72.80376860142293,-72.75773590542221,-60.08132266998291,-62.54305458068848,-64.125,-63.89452362060547,-62.12548,-63.783348083496094,-69.81893710995004,-63.7281494140625,-61.59124946594238,-70.8520173157901,-63.2335090637207,-61.956031799316406,-64.75996017456055,-71.56926181646537,-70.95823094169424,-59.25095748901367,-71.41740652033246,-64.00078582763672,-64.43571090698242
-87.0,-65.077880859375,-71.625,-60.25568389892578,-64.43910217285156,-72.74040253172443,-72.80388899554562,-72.74040253172443,-60.20389461517334,-62.65832233428955,-64.25,-63.89452362060547,-62.12548,-63.783348083496094,-69.81917779446306,-63.7281494140625,-61.59124946594238,-70.78059559499084,-63.2335090637207,-61.956031799316406,-64.9201774597168,-71.57016464552427,-71.03629942622436,-59.00096130371094,-71.77923549091767,-63.88860702514648,-64.43571090698242
-86.5,-65.077880859375,-71.75,-60.25568389892578,-64.43910217285156,-72.7626636786571,-72.80401529756584,-72.7626636786571,-60.32553672790527,-62.77359008789063,-64.25,-63.89452362060547,-62.080960833333336,-63.783348083496094,-69.81909958589235,-63.7281494140625,-61.59124946594238,-70.70917387419158,-63.2335090637207,-61.956031799316406,-64.81399917602539,-71.7053730069367,-71.11415796492162,-59.00096130371094,-72.0096700624934,-64.00078582763672,-64.43571090698242
-86.0,-65.18322372436523,-71.875,-60.25568389892578,-64.43910217285156,-72.87674986253353,-72.80414747011145,-72.87674986253353,-60.26682662963867,-62.77359008789063,-64.25,-63.89452362060547,-61.96224305555556,-63.67290878295898,-69.73224190930631,-63.7281494140625,-61.59124946594238,-70.6377521533923,-63.2335090637207,-61.956031799316406,-64.7073974609375,-71.71886930039305,-71.26396840327149,-59.00096130371094,-72.0369162802833,-64.00078582763672,-64.43571090698242
-85.5,-65.28856658935547,-72.0,-60.25568389892578,-64.43910217285156,-72.99083604640995,-72.80428547409676,-72.99083604640995,-60.33116436004639,-62.77359008789063,-64.125,-63.89452362060547,-61.858365000000006,-63.56246948242188,-69.64530472037953,-63.69847043355306,-61.59124946594238,-70.56633043259302,-63.2335090637207,-61.956031799316406,-64.65399169921875,-71.71853336098431,-71.41437663265175,-59.00096130371094,-72.01159552148391,-64.00078582763672,-64.43571090698242
-85.0,-65.28856658935547,-72.19092613220215,-60.25568389892578,-64.32696723937988,-73.10492223028638,-73.19253776070231,-73.10492223028638,-60.33116436004639,-62.88708305358887,-64.0,-63.78451919555664,-61.858365000000006,-63.56246948242188,-69.81700145954107,-63.46103858947754,-61.59124946594238,-70.49490871179376,-62.91801834106445,-62.11765575408936,-64.54676055908203,-71.79005326500445,-71.4880214024955,-59.00096130371094,-72.19495462198532,-64.00078582763672,-64.43740653991699
-84.5,-65.28856658935547,-72.25456817626953,-60.25568389892578,-64.00078582763672,-73.21759288941028,-73.19606381172761,-73.21759288941028,-60.20577335357666,-63.00057601928711,-64.0,-63.67451477050781,-61.858365000000006,-63.56246948242188,-69.98880875349084,-63.223606745402016,-61.59124946594238,-70.42348699099449,-62.6025276184082,-62.27927970886231,-64.38506317138672,-71.86257369905562,-71.56059722289066,-59.00096130371094,-72.21139440924821,-64.00078582763672,-64.43910217285156
-84.0,-65.39225387573242,-72.43325638771057,-60.25568389892578,-63.892066955566406,-73.32576856171897,-73.19621989435859,-73.32576856171897,-60.08132266998291,-63.11231422424317,-64.0,-63.67451477050781,-61.75448694444445,-63.56246948242188,-69.90016490373527,-63.19392776489258,-61.59124946594238,-70.35204867652337,-62.6025276184082,-62.27927970886231,-64.22251892089844,-71.93537501647813,-71.63729757548654,-59.00096130371094,-72.220139801591,-63.892066955566406,-64.33038330078125
-83.5,-65.49594116210938,-72.60008542434029,-60.25568389892578,-63.783348083496094,-73.43394423402766,-73.1963816389732,-73.43394423402766,-60.01980400085449,-63.22405242919922,-64.0,-63.67451477050781,-61.63576916666667,-63.56246948242188,-69.98167038755649,-63.19392776489258,-61.59124946594238,-70.22625281178722,-62.6025276184082,-62.27927970886231,-64.16805267333984,-72.00789627618457,-72.13860712789905,-59.00096130371094,-72.23033573133793,-63.783348083496094,-64.22166442871094
-83.0,-65.49594116210938,-72.46404267394024,-60.25568389892578,-63.8937873840332,-73.54211990633635,-73.19654899762382,-73.54211990633635,-60.082736015319824,-63.33754539489746,-64.0,-63.67451477050781,-61.59125,-63.45029067993164,-69.90225487830529,-63.19392776489258,-61.66544797685411,-70.1004569470511,-62.6025276184082,-62.27927970886231,-64.05890655517578,-72.00864018256597,-72.00889645326734,-59.00096130371094,-72.24055791192772,-63.783348083496094,-64.33038330078125
-82.5,-65.49594116210938,-72.46148714811906,-60.25568389892578,-64.00422668457031,-73.61171367232537,-73.41083852884647,-73.61171367232537,-60.14566802978516,-63.4510383605957,-64.0,-63.67451477050781,-61.59125,-63.338111877441406,-69.82219884622273,-63.19392776489258,-61.78416559431288,-69.97466108231497,-62.6025276184082,-62.27927970886231,-63.67333984375,-72.00835761902735,-71.86418054723183,-59.00096130371094,-72.25078057882554,-63.783348083496094,-64.43910217285156
-82.0,-65.49594116210938,-72.38935893514882,-60.300202687581375,-63.892066955566406,-73.41731932913032,-73.33077150106594,-73.41731932913032,-60.14566802978516,-63.4510383605957,-64.0,-63.67451477050781,-61.59125,-63.22593307495117,-69.81493537917805,-63.14940897623698,-61.85836410522461,-69.84887974883895,-62.44090366363525,-62.27927970886231,-63.39496612548828,-72.00811654075295,-71.93454886736718,-59.00096130371094,-72.15226198627516,-63.56072998046875,-64.43910217285156
-81.5,-65.49594116210938,-72.31723072217858,-60.41891945732964,-63.56246948242188,-73.22292498593526,-73.19708425390562,-73.22292498593526,-60.14566802978516,-63.4510383605957,-64.0,-63.67451477050781,-61.59125,-63.11375427246094,-70.15135668975839,-63.03069220648872,-61.85836410522461,-69.76276391174179,-62.27927970886231,-62.27927970886231,-63.11353492736816,-72.00787597255378,-72.0071380732316,-59.00096130371094,-72.0093217818563,-63.338111877441406,-64.43910217285156
-81.0,-65.39059829711914,-72.24510250920835,-60.522796630859375,-63.45029067993164,-73.03489929043619,-72.85266078520498,-73.03489929043619,-60.20718669891357,-63.4510383605957,-64.0,-63.67451477050781,-61.59125,-63.11375427246094,-70.29760036537233,-62.91197543674045,-61.85836410522461,-69.67664807464462,-62.27927970886231,-62.27927970886231,-63.00025749206543,-71.93545297081434,-71.86322895888013,-59.00096130371094,-72.00767698274854,-63.338111877441406,-64.5461254119873
-80.5,-65.2852554321289,-72.09216198873361,-60.522796630859375,-63.338111877441406,-72.86417788988922,-72.80598076712795,-72.91736386445474,-60.20577335357666,-63.4510383605957,-64.0,-63.67451477050781,-61.59125,-63.11375427246094,-69.82226582918469,-62.79325866699219,-61.85836410522461,-69.59053223754745,-62.27927970886231,-62.27927970886231,-62.943620681762695,-71.86229114283444,-71.71710386714824,-59.00096130371094,-72.00747841852065,-63.338111877441406,-64.43910217285156
