Longitude,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
-152.0,-59.217960357666016,-57.3833236694336,-59.26388549804688,-58.74895477294922,-58.487619400024414,-64.00422668457031,-66.00946807861328,,-64.00422668457031,-57.836820277777775,-58.35768127441406,-66.51325988769531,-61.005332946777344,-75.5,-77.1375793747657,-77.32533023448578,-60.5,-55.9966950946384,,-57.85165786743164,-57.31742858886719
-151.5,-59.217960357666016,-57.00765609741211,-59.26388549804688,-58.74895477294922,-58.22628402709961,-64.00422668457031,-65.90741729736328,,-64.00422668457031,-57.85166,-58.35768127441406,-66.31086808436658,-61.2476921081543,-75.25,-77.05359729568698,-77.11912191620264,-60.5,-55.877977477179634,,-57.85165786743164,-57.31742858886719
-151.0,-58.85694313049317,-57.00765609741211,-59.26388549804688,-58.74895477294922,-58.22628402709961,-64.00422668457031,-66.00946807861328,,-64.00422668457031,-57.85166,-58.35768127441406,-66.10838359099266,-61.12651252746582,-75.25,-76.61820442823942,-76.91291359791951,-60.5,-55.75925985972087,,-57.85165786743164,-57.31742858886719
-150.5,-58.49592590332031,-57.00765609741211,-59.26388549804688,-58.74895477294922,-58.22628402709961,-64.00422668457031,-66.11151885986328,,-64.00422668457031,-57.777461388888895,-58.35768127441406,-66.1082878112793,-61.2476921081543,-75.25,-76.35345079111701,-76.70670527963638,-60.5,-55.71474075317383,,-57.85165786743164,-57.31742858886719
-150.0,-58.49592590332031,-57.00765609741211,-59.26388549804688,-58.74895477294922,-58.22628402709961,-64.11294555664062,-66.11151885986328,,-64.00422668457031,-57.65874361111111,-58.35768127441406,-66.1082878112793,-61.2476921081543,-75.0,-76.35309615490732,-76.50049696135325,-60.5,-55.71474075317383,,-57.85165786743164,-57.31742858886719
-149.5,-58.49592590332031,-57.00765609741211,-59.26388549804688,-58.74895477294922,-58.22628402709961,-64.22166442871094,-66.11151885986328,,-64.00422668457031,-57.584545000000006,-58.423014640808105,-66.1082878112793,-61.2476921081543,-74.75,-76.0950928164333,-76.29428864307012,-60.5,-55.71474075317383,,-57.85165786743164,-57.31742858886719
-149.0,-58.311692237854,-56.81619739532471,-59.26388549804688,-58.74895477294922,-57.96104049682617,-64.22166442871094,-66.21195411682129,,-64.22166442871094,-57.584545000000006,-58.55368137359619,-66.1082878112793,-61.48637008666992,-74.75,-75.96084752111364,-76.08808032478699,-60.5,-55.71474075317383,,-57.85165786743164,-57.31742858886719
-148.5,-58.49592590332031,-56.624738693237305,-59.26388549804688,-58.74895477294922,-57.695796966552734,-64.00422668457031,-66.11151885986328,,-64.43910217285156,-57.59938472222223,-58.61901473999024,-66.31067497935146,-61.72504806518555,-74.75,-75.96048856822966,-76.07976831165908,-60.5,-55.71474075317383,,-57.85165786743164,-57.33226829104953
-148.0,-58.49592590332031,-56.4332799911499,-59.26388549804688,-58.74895477294922,-57.695796966552734,-64.00422668457031,-66.3123893737793,,-64.43910217285156,-57.7181025,-58.68386363983154,-66.51316101755947,-61.72504806518555,-74.75,-75.57197155276279,-76.10056004174888,-60.5,-55.71474075317383,,-57.85165786743164,-57.58454322814941
-147.5,-58.49592590332031,-56.2418212890625,-59.26388549804688,-58.74895477294922,-57.695796966552734,-64.00422668457031,-66.51325988769531,,-64.43910217285156,-57.836820277777775,-59.00617790222168,-66.51325988769531,-61.72504806518555,-74.75,-75.56823425636493,-76.12135177183866,-60.5,-55.71474075317383,,-57.85165786743164,-57.8368181652493
