,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
1830-06-15,11.314863,12.969244,10.869791,10.812862,19.459404,7.901966,5.9864764,6.021035,5.8091903,15.775957,13.082941,12.385602,17.617035,2.6147163,9.8354845,5.8502445,17.565102,17.156124,10.464781,18.654934,14.503386
1830-07-15,14.32545,15.42681,13.56679,13.280676,21.62754,11.28988,8.268533,8.238699,8.864459,18.022953,16.181854,17.29879,20.24999,3.5134532,13.285791,9.237568,19.833317,19.418917,13.38124,20.605148,16.71579
1830-08-15,16.256441,17.126923,15.43639,15.1507015,22.470364,13.1207905,9.727953,10.003147,11.219345,19.589039,19.2913,19.68426,22.223267,4.105977,16.754564,13.400945,21.53876,21.045881,15.677017,21.747631,18.282982
1830-09-15,17.175648,18.088999,16.292107,16.33126,22.66798,13.875855,10.371628,10.998268,12.086566,19.894772,20.915434,18.8654,23.251423,4.183612,17.791082,15.837619,22.44024,21.82633,16.393183,22.109028,18.633263
1830-10-15,17.089079,18.309656,15.95929,15.791963,21.413033,13.407275,9.928717,10.666662,11.691799,20.09686,21.454512,15.893562,22.901688,3.9444609,17.040335,15.047715,21.817364,21.340103,15.378053,21.685875,18.537647
1830-11-15,15.614116,17.52895,14.501469,14.267879,19.752176,11.324406,7.9837384,9.53483,9.941689,18.89323,20.052135,12.50487,20.851978,2.7294624,12.294641,9.024926,20.236197,19.84929,11.921507,20.468754,17.653133
1830-12-15,11.742981,12.073402,10.835885,9.747872,17.632074,6.5344973,4.5640645,5.227973,4.7981896,16.113895,13.922184,6.652977,14.984113,0.97067505,7.7559323,4.946372,16.995596,17.3055,8.311642,18.633057,15.510465
1831-01-15,4.245122,6.678164,4.113922,3.5647218,14.113209,1.9720559,1.1211414,1.0504609,1.4836427,10.026086,4.9147587,1.9222116,8.038758,0.11243225,3.4708133,1.3127083,9.1766405,11.638609,3.7683182,13.453967,10.778214
1831-02-15,0.774334,4.68347,1.1027098,1.2308495,10.835572,0.68906724,0.5756794,0.37772787,0.073649935,4.9504952,2.2078981,1.2437152,5.7601066,0.015407909,1.3796808,0.45093012,5.058391,5.154341,2.6390812,7.3346324,5.290224
1831-03-15,0.90562713,4.475724,1.6010969,1.6027808,11.571468,0.9939598,0.79997426,0.52101314,0.3926181,4.897232,3.2501428,1.7949955,6.425739,0.116877116,1.7637188,0.6205185,6.4953003,5.57481,3.4915366,6.3258753,4.9770036
1831-04-15,3.5955944,5.842224,4.8034663,4.471298,13.615051,2.3475792,1.6150619,1.8764586,1.3884178,8.12442,6.307946,4.861166,9.3767,0.6127085,4.179019,1.9536719,9.863937,9.849102,5.170848,11.040184,8.554315
1831-05-15,7.3519096,9.087544,8.32568,8.277789,16.188015,4.7175717,3.0166557,3.3922791,3.8057597,12.145649,9.89325,9.892258,13.477639,1.4718754,7.0884,3.93704,13.423052,14.123788,7.9181395,15.3277025,12.184946
1831-06-15,10.751865,12.845241,11.714079,11.451243,19.089806,7.9674706,5.003734,5.890926,6.824713,15.21131,13.443756,15.335875,17.187382,2.3585682,9.732928,6.5070753,16.961077,17.00557,10.812103,18.164673,14.849462
1831-07-15,13.783706,15.656428,14.437359,13.888489,21.63031,10.832207,7.3416333,8.462101,9.44074,17.74469,17.164694,19.35064,20.235727,3.3118982,12.6353855,9.265525,19.547995,19.287395,13.570791,20.405045,16.789509
1831-08-15,15.741346,17.164553,15.967615,15.701807,23.015968,13.453368,9.190606,10.699172,11.174127,19.753082,19.856583,21.279274,22.62669,3.8870397,15.768604,13.01959,21.413057,21.027962,15.760706,21.358198,18.172506
1831-09-15,16.530756,17.870846,16.688364,16.407974,22.485146,14.306741,10.130314,11.879628,11.975462,20.317516,21.016106,20.967125,23.505146,4.0801945,17.24533,15.209459,22.00735,21.320559,16.292786,21.64957,18.920254
1831-10-15,16.235655,17.884323,16.17976,16.096317,21.044216,13.460266,9.599189,11.675085,11.504836,20.15095,21.307577,18.870682,22.720184,3.7561724,16.37693,14.176821,22.025452,20.818937,16.089308,21.55585,18.593105
1831-11-15,14.884231,16.995905,14.435669,14.231585,18.70706,11.026601,7.6725388,10.093357,9.886976,18.919361,19.301905,13.925875,20.644264,2.7060955,12.707293,9.419967,20.546312,19.523258,13.467196,20.35331,17.476236
1831-12-15,10.600613,12.35753,10.536934,9.492411,15.758649,7.108499,4.3170123,5.215511,4.2358794,16.613697,12.872373,6.943237,15.017098,0.93922067,8.124194,5.30001,16.381212,15.774755,9.004104,17.905357,14.8119545
1832-01-15,3.662631,6.0570703,3.5995483,4.1968856,12.520211,2.2716327,1.3285925,0.99854064,0.5120645,10.354723,3.40756,2.3455896,7.416249,0.051439207,3.695612,1.442821,8.345089,9.065571,3.0072803,13.3732815,9.990084
1832-02-15,0.401861,4.015355,0.95154643,1.3695114,8.873534,0.57396114,0.34072846,0.12399798,0.22378269,4.9954877,1.4672701,1.4928802,4.1577086,0.011950035,1.2950624,0.39179808,5.3519316,6.9171524,2.2169921,7.597213,5.332227
1832-03-15,0.824581,4.073414,1.4982561,1.7180066,9.818325,0.8915455,0.7603587,0.54218996,0.5354615,5.005452,2.0845494,2.0445635,5.1547847,0.06846311,1.9398605,0.6329915,5.257509,7.388751,2.7372696,7.190446,5.5069995
1832-04-15,3.2229807,5.662575,4.2110124,4.7208176,12.845749,2.6380477,1.8264861,1.6735958,1.5342045,8.724902,4.6904125,4.7898207,8.574239,0.55520356,4.205341,2.0021403,8.49569,10.537059,4.467497,10.04397,8.7161045
1832-05-15,6.8789043,9.186049,8.176892,8.1293125,15.309946,4.9750385,3.3911364,3.3914232,3.195888,12.26133,8.402239,9.8029995,13.371068,1.4255974,7.121427,3.9868217,12.731541,14.545414,7.091503,14.063765,12.529285
1832-06-15,10.467417,12.519163,11.356007,11.016645,17.989058,7.298265,5.3296266,5.723039,6.042767,15.176161,13.100265,15.4077015,17.81475,2.4014719,10.422783,6.7059803,16.679867,17.536148,10.082888,17.511312,15.031378
1832-07-15,13.281136,15.165085,13.789118,13.7136545,20.098719,9.789434,8.22225,8.847764,9.071697,17.828192,17.028337,19.484226,20.848309,3.3196335,13.743275,9.514686,19.626175,19.47647,12.925211,19.276783,17.038752
1832-08-15,15.64052,16.979954,15.417748,15.5719795,21.812872,12.137175,9.905184,10.880904,10.980092,19.575676,19.958878,21.39825,23.358917,3.975221,16.773443,12.790097,21.216429,20.874268,15.172565,20.831278,18.249401
1832-09-15,16.679146,17.330069,15.961592,16.774466,21.93161,13.319879,10.576019,11.855831,12.101413,20.259071,21.348608,20.55212,24.268642,4.2487626,17.15959,14.79367,22.227943,21.884933,16.312782,21.580763,18.865652
1832-10-15,16.664444,16.784655,15.795326,16.498278,20.38349,13.3362875,10.143575,11.444439,11.927137,20.006878,21.042503,17.975441,23.498688,3.9647987,16.778862,14.449417,21.76871,21.215569,16.096767,21.593409,18.640451
1832-11-15,15.060881,15.532301,14.35313,14.665793,18.38726,12.040568,8.207001,9.349723,10.462395,18.609913,19.998106,13.000745,21.677034,2.7313397,13.216408,10.405554,19.924828,19.976875,13.208117,20.594536,17.666836
1832-12-15,11.155072,12.651504,10.82292,10.342921,16.348469,6.6695623,3.6342144,4.1765676,6.0513487,15.91603,15.270835,5.696889,15.588888,0.850043,8.229314,4.9861326,17.133545,17.101913,7.8528795,18.31503,15.483716
1833-01-15,4.1531467,6.6769924,3.423006,3.4182818,12.962328,1.0747508,0.6495241,0.9196327,1.060102,11.228691,5.2145405,1.530853,7.205018,0.07731444,2.9421592,1.6867925,8.708012,10.634538,3.44657,14.120634,9.6998825
1833-02-15,0.49225092,3.2532237,1.4318377,1.0486724,8.555609,0.4830946,0.1918515,0.22244723,0.3123634,6.403604,2.4421773,0.9502931,4.926228,0.0050845244,0.9623335,0.7127838,4.8677506,7.8652616,2.2509313,7.8159356,4.2432575
1833-03-15,1.2795439,3.329105,1.7040181,1.4395837,9.593548,0.65842336,0.34657884,0.6172335,0.5536802,6.322966,3.9228358,1.3427737,6.180544,0.10607602,1.3643492,1.0495837,5.6200643,7.8505726,2.9819448,7.5456696,4.6054664
1833-04-15,4.1875916,4.6822166,3.9565792,3.8240995,12.675246,1.8690244,1.0006154,1.7329469,2.31262,10.152782,7.205556,3.7220159,9.636686,0.67519444,3.6902924,2.1606276,8.526213,10.866505,4.5081453,11.067185,8.277741
1833-05-15,8.315684,7.871955,7.340265,7.293084,15.705631,3.9749231,2.3290582,2.9805307,4.676077,13.376036,10.994824,8.631765,14.570423,1.47514,6.939107,4.3511844,13.744537,14.657579,7.0357194,15.1470995,12.117935
1833-06-15,11.992829,12.435219,10.594089,10.513443,18.421333,6.6606784,4.219674,4.687991,7.667436,16.176418,14.767928,13.896959,18.723415,2.522306,10.479816,6.972636,17.206482,17.600636,10.230372,18.113613,14.725572
1833-07-15,14.151181,15.394787,13.638124,13.170918,20.398197,9.184278,6.5049424,7.4669576,10.264512,18.499344,17.959106,18.19117,21.60364,3.2739685,13.921175,9.918621,19.92989,19.974842,13.468678,20.116661,16.606016
1833-08-15,15.990672,17.024033,15.81747,14.993527,21.671078,11.800173,8.482167,10.182946,12.005202,20.09242,20.842333,20.938316,23.519737,3.65006,17.264704,12.960694,21.768122,21.394829,16.282515,21.52361,18.074223
1833-09-15,16.989262,17.604702,16.343334,16.078325,21.57314,12.778065,9.574721,10.947859,12.457422,20.915829,22.25714,20.543737,24.41933,3.803516,18.550606,15.173569,21.998356,21.926754,16.693777,22.053696,18.547794
1833-10-15,17.211725,17.331802,15.870609,15.659071,20.828014,12.91494,9.238072,10.766795,12.30185,20.099571,22.325443,18.066465,23.901993,3.6287758,17.033632,14.10777,22.150028,21.016079,15.174739,21.594929,18.163681
1833-11-15,16.277758,15.2960415,14.707178,14.311028,19.079473,10.767066,7.2879505,8.715751,9.934118,18.810165,20.871735,11.837484,21.83847,2.3998435,12.426002,11.083555,20.400143,19.611244,12.146337,20.826553,16.837162
1833-12-15,12.148713,10.834251,9.966885,10.057533,16.310032,6.838338,3.0358295,3.1461687,4.19022,16.410404,15.687401,4.6524715,16.516745,0.82914513,6.872456,4.638649,16.904978,17.019531,7.5486526,19.112492,14.274761
1834-01-15,3.8839388,6.194927,3.2950249,4.198386,12.203422,1.9489548,0.56206256,0.72929,0.8569771,10.868927,4.34849,1.9097044,7.713036,0.056735598,2.4951193,1.4967872,8.89657,11.085525,4.356928,14.680628,9.184497
1834-02-15,0.6208874,4.2631207,1.0803511,0.8603842,7.840722,0.62426996,0.14063604,0.20271747,0.3476523,6.0947585,1.5850271,1.0195577,4.86127,0.006813928,0.9717791,0.6255492,4.4727345,7.1336603,2.9243805,7.6521635,5.237126
1834-03-15,1.414298,4.1413817,1.6597686,1.4161196,9.019925,0.8986578,0.23252015,0.26733068,0.62399954,5.922453,2.6039867,1.3340905,6.0810843,0.09631733,1.2527946,0.91212374,4.6878867,7.4556684,3.4733665,7.3198195,4.655587
1834-04-15,4.554919,5.577679,4.2341623,5.0094633,11.427748,2.4480355,1.0968956,1.0372059,1.7906344,8.886546,5.654982,3.0844476,9.44476,0.58806103,2.7861,2.3299453,7.832202,10.965788,5.257785,11.568018,7.388852
1834-05-15,8.467559,8.085607,7.6282296,8.827152,15.140686,5.2139697,2.2004616,2.3950956,3.8758345,12.57621,9.489573,7.560644,13.797888,1.5117561,5.2375603,4.5471115,12.033225,14.815728,7.5099425,15.75031,11.101809
1834-06-15,12.052135,11.831884,10.507593,11.6989975,17.872953,7.8476295,3.5123038,4.3239493,6.9155464,15.734999,13.408443,13.130646,17.638687,2.5725565,7.8871126,7.141285,16.579155,18.145851,10.03495,18.60218,13.728752
1834-07-15,14.315513,14.740042,13.145366,14.234596,20.236492,10.515711,6.249168,7.6462207,9.524292,18.266197,16.886366,18.59711,20.3149,3.3746345,10.796072,10.214613,19.541567,19.716,12.560117,20.641375,15.887291
1834-08-15,16.125656,16.627264,15.219403,15.9922285,21.432976,12.82677,7.7622724,9.869816,11.674292,19.856524,19.879707,20.628468,22.361534,4.0339947,13.08287,13.244579,21.499828,21.111938,15.344286,22.014229,17.63326
1834-09-15,16.742844,17.841629,15.979731,16.041286,21.9052,13.599264,8.715651,11.159113,12.656104,20.609856,21.659243,20.083464,23.678665,4.046894,14.348915,14.998688,22.053549,21.662231,16.325634,22.560087,18.375755
1834-10-15,16.382336,18.076706,15.373707,15.409938,20.85497,13.522117,8.736319,11.027381,12.136433,20.242455,21.601904,17.477402,23.292583,3.8469021,13.844266,14.104496,21.632969,21.051313,15.856211,22.671806,18.455887
1834-11-15,14.591833,16.938463,13.935462,14.128742,18.745026,10.3175125,7.0194902,9.412994,10.414585,19.100534,19.73186,12.726451,21.101442,2.6726766,11.235385,10.908263,20.40876,19.963898,13.405803,21.289085,17.669304
1834-12-15,9.11873,12.236911,9.811302,10.002406,15.803961,6.377237,3.0673945,5.167761,4.5120664,16.305477,13.654676,5.216004,14.779436,0.80004746,6.142246,5.585087,17.282862,18.17194,7.852316,18.7184,15.348623
1835-01-15,2.6828055,6.600204,3.4086227,3.8260283,11.4970255,1.6793389,0.3548856,0.75120443,0.75313085,9.216917,2.9588377,1.9434782,6.9621115,0.033015557,2.4513917,1.6971377,9.124704,12.984329,3.426041,14.5944605,10.198908
1835-02-15,1.3715885,3.7843418,0.7645712,0.91226774,6.688606,0.6433326,0.032086413,0.1416103,0.2121729,4.647318,0.79120374,1.0574341,4.2712507,0.0017294034,0.7882207,0.76991206,3.8571067,7.0031896,2.405925,10.168293,4.3678737
1835-03-15,1.4822986,3.5208764,1.3026915,0.9376241,8.540094,1.0649737,0.38518852,0.37327757,0.6547164,4.861528,1.9709489,1.4619477,5.278728,0.12607129,0.9088683,1.2523677,4.830703,7.584157,3.1146474,9.595768,4.3087893
1835-04-15,2.9095106,4.720809,4.86241,4.7973146,11.646447,2.2650292,1.2775983,1.5318952,1.9458208,8.380708,5.3114896,3.4163182,8.335729,0.5369389,2.719945,2.2890625,8.382593,11.772301,5.115692,12.601938,7.789903
1835-05-15,5.7928925,7.846595,8.1810875,8.158821,14.75091,4.145241,2.6327665,3.3951313,3.8149464,12.417412,8.808518,7.3193116,12.729071,1.3148992,5.2157125,4.588289,13.189196,16.067507,7.9275627,16.339214,11.676833
1835-06-15,9.695599,12.042065,10.974086,11.275642,17.502638,7.0962467,4.649718,5.9266663,6.855958,15.531225,13.046046,12.086568,17.045033,2.0960417,7.858536,7.193701,16.988203,19.053123,10.234901,18.571701,14.500765
1835-07-15,12.841402,14.942072,13.268391,13.86178,19.785921,10.056196,6.9780602,9.260515,9.875687,17.929546,16.493656,16.948952,20.369837,2.938072,10.757977,9.731371,19.90535,20.790667,12.813362,20.77542,16.36834
1835-08-15,15.01061,16.826372,14.972967,15.638672,21.413857,12.308767,8.959184,11.325222,11.715547,19.856258,19.2942,20.118149,22.385841,3.5237317,13.869199,13.492718,21.823524,22.123863,14.888047,21.786318,17.953892
1835-09-15,15.3388815,17.515495,15.471065,16.592611,21.773773,13.236559,9.988564,11.875837,12.426571,20.605108,21.000702,19.51136,22.945316,3.615373,16.119652,15.380783,22.564178,22.683586,15.690357,22.452454,18.574503
1835-10-15,15.628889,17.665499,15.257153,16.024998,20.522165,12.908959,9.523196,11.651772,12.265441,20.86972,20.972704,17.343655,22.574612,3.224018,14.963442,14.601612,22.649742,22.24273,15.1614685,21.958038,18.602596
1835-11-15,14.021067,16.193264,13.622868,14.254427,18.27253,11.04137,7.8523083,9.339743,10.344194,19.611195,19.060652,12.95289,21.319613,2.4498441,10.348057,10.103449,21.129269,21.143005,12.48844,20.872545,17.43875
1835-12-15,9.178025,11.555152,9.565272,9.795217,16.440601,6.5254064,3.1954024,4.2310495,6.097907,17.125154,12.3783245,4.8695326,15.327583,0.83270365,6.0046654,4.7580214,16.10869,17.71901,7.6554217,18.925072,15.123964
1836-01-15,2.260321,6.0957155,3.3843734,3.7275867,12.730371,2.1271553,0.75542295,1.0736191,0.80686224,11.262228,3.87169,1.5625894,7.4608746,0.09309781,1.751183,1.5849385,8.404172,10.793374,3.9482834,14.952621,9.493189
1836-02-15,1.0015795,3.7717052,0.88370275,0.83310133,8.981209,0.8532716,0.23854347,0.2439367,0.21653593,5.65318,1.6585656,1.0365065,3.2760177,0.012208573,0.49821576,0.52493066,4.725934,6.370297,2.6729016,8.683468,4.5182247
1836-03-15,1.3314035,4.0402327,1.6104066,1.349802,10.114812,1.3546678,0.46233684,0.6545781,0.56701493,5.0223236,2.571605,1.5474299,4.511254,0.11007003,0.74600184,0.93856925,5.584087,7.4327607,2.9518614,8.302155,4.7700734
1836-04-15,3.0343494,5.3822846,4.418659,4.8526907,13.007448,2.8671794,1.5072963,1.6109018,1.8130393,8.471878,5.327684,3.368571,8.30926,0.75403154,2.3661704,2.2867625,9.029016,10.908773,4.7883654,11.915191,8.014907
1836-05-15,6.5277677,8.2388935,7.5907955,8.28474,16.229193,5.192462,2.6855197,3.029849,4.39137,12.951914,9.442114,8.365661,13.637383,1.7177413,4.857952,4.4393234,13.802792,15.193094,7.285674,16.167168,11.875357
1836-06-15,10.147891,12.086145,10.559561,11.251977,18.70485,7.7129655,4.587944,5.00332,7.423153,15.880802,12.936619,12.834299,18.269833,2.5953755,7.6416855,6.868201,17.213337,17.845001,9.938716,19.228176,14.637848
1836-07-15,13.309466,14.609762,13.034431,13.55702,21.409998,11.001414,7.279203,8.189977,10.648533,18.400728,16.093277,18.056175,21.054382,3.4856508,11.235117,9.671188,19.856068,20.117157,12.566281,21.217834,16.9341
1836-08-15,15.204894,16.710234,14.769236,15.107655,22.367023,13.200836,9.624874,10.350694,12.286082,19.763033,18.748438,20.71259,23.174177,4.0370383,14.322268,12.985319,21.504864,21.417423,14.821437,22.617695,18.188358
1836-09-15,16.25057,17.704905,15.535982,15.59231,23.1706,14.25862,10.724081,11.395351,12.83313,20.548344,20.606092,20.046991,23.86581,4.2836046,15.950177,15.381093,22.130245,21.84549,16.023474,23.082178,18.530201
1836-10-15,16.270266,17.83749,15.093982,15.466457,21.93993,13.941132,10.302525,10.575667,12.285276,20.376743,20.653234,17.843164,23.255507,3.9721549,15.451756,15.080433,21.687836,21.501791,16.034649,22.437515,18.374834
1836-11-15,14.552545,16.815722,13.504529,14.003374,20.011738,12.034375,7.6094074,7.7578115,10.543783,19.275087,18.734474,12.807619,21.187653,2.6880267,12.269789,11.560097,19.757338,20.37106,13.647232,21.156742,17.274784
1836-12-15,10.493326,12.6397915,9.461718,9.18194,16.658306,7.6062913,2.5220826,4.116881,5.5479236,16.60329,12.315674,4.1263137,15.312052,1.0404139,5.9793873,5.985514,15.637907,18.600246,8.836651,19.083225,14.818539
1837-01-15,3.0144167,5.7993207,3.986061,3.3650753,12.023939,1.1165957,0.58715993,1.0367477,0.8407292,9.970089,4.2339005,1.5026152,7.0396466,0.14162742,2.3345962,2.2299743,7.3589826,11.70505,3.6792583,15.093578,9.508434
1837-02-15,0.58393836,3.2076905,1.2342808,0.7894096,8.059259,0.23366567,0.19505394,0.37690675,0.34905052,5.134322,1.6745992,1.0337477,4.422019,0.01179451,0.7565406,0.5700336,4.093798,6.427677,2.701971,8.484662,5.223193
1837-03-15,0.9412054,3.2882571,1.4777889,1.5419905,9.042896,0.63730305,0.3296525,0.6946236,0.72237134,5.52369,2.7897556,1.2059762,4.7683716,0.12553862,1.0010504,0.92884266,5.064779,7.236306,3.5740874,7.7563486,4.9947133
1837-04-15,2.9563954,4.9094915,4.4233427,4.064476,12.599239,1.8650513,1.2088572,1.7544153,1.7188951,8.652832,6.1784377,3.191524,7.83302,0.5996513,2.9310958,2.3563201,7.637085,10.622693,5.7346973,11.454584,8.366973
1837-05-15,6.4763155,8.668877,8.266153,7.8359475,15.821587,4.071804,2.7449188,3.214007,3.5647264,12.5559,9.575325,7.168414,12.387122,1.412317,5.411929,4.5675282,11.9969845,14.703978,8.110817,15.7329445,11.981525
1837-06-15,10.37173,12.535975,11.161015,10.579403,18.408268,6.832799,4.571588,4.864477,6.9306464,15.622816,12.614157,11.580282,16.77362,2.3831644,8.193834,7.1596794,16.61952,17.997974,10.587358,18.497288,14.44731
1837-07-15,13.67515,15.363173,13.709688,12.938093,20.532688,10.099723,6.9362936,7.1397595,9.604881,17.994835,15.824159,15.692308,20.017166,3.0946686,12.441121,10.628973,19.551697,20.40245,12.9716,20.508184,16.480347
1837-08-15,15.624271,16.919403,15.34536,15.199457,22.182295,12.836173,8.969926,8.836774,11.510893,19.474913,18.840696,19.558868,22.120047,3.6003358,16.227213,13.896625,21.498365,21.80104,15.581644,21.983654,17.791702
1837-09-15,16.46836,18.152412,15.748632,16.077322,22.738403,13.531267,10.055838,9.831798,12.310457,20.104317,20.852152,20.027449,22.917952,3.6100252,18.224352,15.3403015,22.13463,22.804832,16.708248,22.40177,18.196644
1837-10-15,16.44843,18.294752,15.636791,15.424331,21.256836,13.336396,9.687756,9.936949,12.004696,19.96761,20.918503,17.430058,22.340738,3.3534663,17.404427,15.392924,21.661057,22.5814,15.881605,22.258436,18.202492
1837-11-15,15.510047,16.746998,14.267649,13.7125225,19.406397,11.6608095,7.652295,7.2373953,10.422889,18.902075,19.688913,12.691091,20.99866,2.360013,12.808279,11.834177,20.32068,21.203138,13.070391,21.023077,17.043411
1837-12-15,12.191308,12.203317,10.094438,9.48068,17.182201,7.174536,3.5146947,2.5934143,4.396076,16.718725,12.9946375,4.577776,15.764376,0.6327555,6.092208,6.904299,16.590464,18.571146,8.291222,18.633717,14.045963
1838-01-15,3.3951964,6.519384,3.1290226,3.7735336,13.331406,2.0764809,0.498425,0.54356515,0.8651563,12.052439,3.8380928,1.8031287,7.750925,0.10009795,2.5940828,2.9308777,9.669374,9.465253,3.6723142,14.255613,9.216431
1838-02-15,0.9983511,3.6841817,0.99081856,1.0226856,9.216198,0.513375,0.13507,0.12886702,0.26532224,5.205272,1.2839121,0.9760007,4.6447425,0.021395892,1.2352043,1.139041,4.998002,6.620471,2.564737,8.664861,6.0060863
1838-03-15,1.3817303,3.714613,1.4763298,1.6022809,10.660183,1.083956,0.4190743,0.2829601,0.4613379,4.9243135,2.237503,1.2874715,5.6563625,0.107137404,1.4949214,1.5575032,6.0219474,7.1088867,3.4767737,7.752136,5.5289426
1838-04-15,4.5001507,4.6996994,4.411026,4.3780775,13.469084,3.2245057,1.4415126,1.154112,1.4850972,8.79738,5.906869,3.165577,8.936098,0.6213121,3.125677,3.3181443,9.474676,10.095605,5.4819536,11.588292,8.48758
1838-05-15,9.087275,8.0796175,8.038427,7.58848,16.7532,5.3187337,2.607194,2.551308,3.6615052,12.628238,10.007889,8.530115,13.040821,1.4416251,6.125796,6.0894613,13.434818,13.904184,8.0782,15.482117,12.286434
1838-06-15,12.464004,12.173222,10.881239,10.395226,19.35346,8.270684,4.6111565,4.370399,6.869403,15.829777,13.605916,13.058864,17.49247,2.411777,9.442422,9.283844,17.208275,17.277878,10.2550125,18.386887,14.606189
1838-07-15,14.651237,15.4960785,13.040553,12.730492,21.456676,10.830456,7.2962756,6.3558598,10.2201395,18.241867,17.017061,17.372398,20.835358,3.1175702,13.221715,12.460335,19.826494,19.75052,12.218716,20.686882,16.59546
1838-08-15,16.43431,17.148918,15.04713,14.4651165,22.951408,12.877064,9.1994,9.584872,12.179435,19.825775,19.832527,20.438295,22.677616,3.671495,16.523613,15.225344,21.796083,21.833828,14.298958,22.105183,17.784403
1838-09-15,16.993998,18.137379,16.038006,14.895509,23.05482,13.976756,9.823351,10.896349,12.705204,20.3406,21.15845,20.71046,23.532606,3.8658886,17.49578,17.14534,22.365408,22.288752,14.998446,22.966608,18.424417
1838-10-15,16.312038,18.148642,15.1777935,14.829184,21.990723,13.317354,9.406422,10.51038,12.020287,19.722702,21.552479,18.615173,22.809193,3.718545,16.256231,16.689552,22.19283,21.77187,14.516522,22.850677,18.586063
1838-11-15,15.234385,16.839073,13.573114,13.433926,19.589527,10.981846,7.073862,8.39929,9.934159,18.895645,20.095842,13.589948,21.179739,2.7847152,11.371481,12.8371,20.059303,19.885294,12.361306,21.628157,17.9165
1838-12-15,12.0015,13.230353,9.260706,8.814052,16.855566,5.1724424,4.13368,4.7568974,5.456685,16.658566,14.015956,5.1815615,15.257386,0.87747437,6.2434874,6.997526,16.847553,15.891838,7.0047054,19.445036,15.872013
1839-01-15,2.794448,5.146474,4.080794,3.5820656,13.046015,2.042291,0.4058391,0.5161977,1.0322447,10.067242,4.9161296,1.3788116,8.629342,0.13634734,2.4881494,2.2577715,9.372743,8.512678,3.4834507,14.925501,9.272763
1839-02-15,0.64997447,2.6779423,0.8647812,0.9566983,9.370524,0.6575418,0.010737031,0.014560955,0.30146408,4.967595,1.5052676,0.7160467,4.7898355,0.013627596,0.62266713,1.1210713,4.993459,5.542568,2.6156824,8.613964,3.9705849
1839-03-15,1.137023,2.7027547,1.5673018,1.1427431,9.460965,1.2630743,0.35347718,0.15396975,0.67946887,5.75032,2.8222997,1.3522239,5.742162,0.08130865,0.7532055,1.6116668,5.02352,6.173243,3.3177214,8.208637,4.0189805
1839-04-15,3.3130789,4.844652,4.1580434,3.9399302,12.76112,2.048291,1.4664977,1.7564908,1.7712144,9.1509075,5.820751,3.764411,9.058779,0.57805884,2.4284666,2.9169025,8.132213,9.564275,4.8242564,11.957202,7.473987
1839-05-15,7.8791385,7.842251,7.8822827,8.020267,15.782233,3.967336,2.812163,3.744187,4.086865,12.911853,9.292635,9.509197,14.006877,1.3900216,4.742287,5.3736763,12.303707,13.567001,7.2485695,15.756779,11.249941
1839-06-15,11.180976,11.888558,10.503811,10.555685,18.672106,7.1198387,4.477039,6.0091453,7.2838287,15.84504,13.1038685,14.90963,17.767138,2.3508396,7.1125383,8.796402,16.33742,16.83487,9.47771,18.275053,14.349305
1839-07-15,13.994978,15.521654,12.822406,12.893124,20.706722,10.264077,6.818813,8.339377,10.161504,18.107426,16.612617,19.433887,20.535152,3.0603642,10.877601,12.347283,19.442492,18.660988,11.865086,20.635193,16.340725
1839-08-15,15.713939,17.523687,14.836866,14.805,22.356842,12.6600895,8.603356,10.342632,12.027229,19.453934,19.108723,21.643196,22.47456,3.6221805,14.744964,15.360275,21.285069,20.090168,13.981606,22.058334,17.675224
1839-09-15,16.662796,18.83258,15.672171,15.298498,22.976555,13.691105,9.485623,11.542362,12.609051,20.25325,20.801605,20.935867,23.091948,3.860895,16.818851,16.984362,21.953777,21.157063,15.520956,22.791689,18.446972
1839-10-15,16.142082,19.028748,15.245533,15.178865,21.758974,13.243996,9.0236,10.95384,12.254517,19.925444,20.747255,17.422216,22.528595,3.6715345,16.750666,16.33019,21.41985,20.88776,15.18506,22.588142,18.3087
1839-11-15,14.61774,17.483192,13.961981,13.759746,19.681515,10.89702,6.926933,9.560026,10.463882,18.891392,19.251543,12.847311,21.018581,2.9607952,12.213142,13.513412,20.197008,19.146904,12.969196,21.255882,17.262897
1839-12-15,10.717754,12.532585,10.515025,9.222527,17.263226,5.941662,3.2658894,5.9053264,5.6132975,16.39273,15.281606,5.856918,15.964666,1.0953977,7.016032,7.4464064,16.358988,16.541485,6.7370944,19.32451,15.020578
1840-01-15,2.9320283,6.652517,4.4743385,3.7928653,13.879915,1.1299423,0.20807604,1.8099145,1.3453391,11.472949,6.1074386,1.9333779,6.892945,0.14286014,2.7282343,3.1348026,8.21344,9.836327,2.8247337,15.556677,9.588467
