Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-157.5,-60.27082061767578,-75.75,-59.42466269599067,-60.27082061767578,-77.67559772886977,-76.79659454493768,-77.67559772886977,-59.00714111328125,-60.64076232910156,-60.5,-61.368751525878906,-58.63816527777777,-59.00642013549805,-63.77642822265625,-58.37104744381375,-58.385887145996094,-66.51325988769531,-59.217960357666016,-59.92523956298828,-60.08426856994629,-64.00078582763672,-63.783348083496094,-54.00103759765625,-63.783348083496094,-58.487619400024414,-62.195125579833984
-157.0,-60.27082061767578,-75.75,-59.18722915649414,-60.27082061767578,-77.50446515166234,-76.74939427349543,-77.50446515166234,-59.00714111328125,-60.5181941986084,-60.5,-61.1273250579834,-58.5194475,-58.87768745422363,-63.66770935058594,-58.25232982635498,-58.385887145996094,-66.51325988769531,-58.85694313049317,-59.74841976165772,-60.45338821411133,-64.00078582763672,-64.00250625610352,-54.00103759765625,-63.783348083496094,-58.22432994842529,-62.31084442138672
-156.5,-60.27082061767578,-75.75,-58.94979561699761,-60.27082061767578,-77.3333325744549,-77.10048731818617,-77.3333325744549,-58.94277572631836,-60.395626068115234,-60.5,-60.88589859008789,-58.40072972222222,-58.74895477294922,-63.558990478515625,-58.13361220889621,-58.385887145996094,-66.51325988769531,-58.49592590332031,-59.57159996032715,-60.3924503326416,-64.00078582763672,-64.22166442871094,-54.00103759765625,-63.783348083496094,-57.96104049682617,-62.42656326293945
-156.0,-60.39385890960693,-75.75,-58.712360594007706,-60.27082061767578,-77.16219999724747,-76.74874629370579,-77.16219999724747,-58.81356143951416,-60.14674186706543,-60.5,-60.88589859008789,-58.178133888888894,-58.487619400024414,-63.67116928100586,-58.01489459143745,-58.28200923071967,-66.51325988769531,-58.49592590332031,-59.39478015899658,-60.39362335205078,-64.00078582763672,-64.22166442871094,-54.00103759765625,-63.783348083496094,-57.69382667541504,-62.54228210449219
-155.5,-60.516897201538086,-75.75,-58.47492535909017,-60.27082061767578,-77.17761697932679,-76.74841771476689,-77.17761697932679,-58.68386363983154,-59.897857666015625,-60.25,-60.88589859008789,-57.94069833333334,-58.22628402709961,-63.783348083496094,-57.89617697397868,-58.16329161326091,-66.51325988769531,-58.49592590332031,-59.217960357666016,-60.33269119262695,-64.00078582763672,-64.22166442871094,-54.00103759765625,-63.783348083496094,-57.42661285400391,-62.65800094604492
-155.0,-60.39385890960693,-75.75,-58.311688635084366,-60.0209846496582,-77.201872230338,-76.74808621349209,-77.201872230338,-58.55319690704346,-59.645185470581055,-60.0,-60.64076232910156,-57.85166,-58.09366226196289,-63.783348083496094,-57.85165786743164,-58.04457399580214,-66.51325988769531,-58.311692237854,-59.217960357666016,-60.1463737487793,-63.892066955566406,-64.33038330078125,-54.00103759765625,-63.783348083496094,-57.29202079772949,-62.65800094604492
-154.5,-60.27082061767578,-75.75,-58.1929710176256,-59.77114868164063,-77.22612748134921,-76.74775188804334,-77.22612748134921,-58.35768127441406,-59.39251327514648,-59.875,-60.395626068115234,-57.85166,-57.96104049682617,-63.783348083496094,-57.85165786743164,-57.92585637834337,-66.51325988769531,-58.49592590332031,-59.217960357666016,-60.02192687988281,-63.783348083496094,-64.43910217285156,-54.00103759765625,-63.783348083496094,-57.15742874145508,-62.65800094604492
-154.0,-60.39385890960693,-75.625,-58.11877250671387,-59.51751708984375,-77.25034428098651,-77.00506572685588,-77.25034428098651,-58.160216331481934,-59.13601875305176,-59.75,-60.14674186706543,-57.76262166666667,-57.82841873168945,-63.783348083496094,-57.85165786743164,-57.85165786743164,-66.51325988769531,-57.94322490692139,-59.217960357666016,-59.19987869262695,-63.892066955566406,-64.43740653991699,-54.00103759765625,-63.783348083496094,-57.02084922790527,-62.54228210449219
-153.5,-60.516897201538086,-75.5,-58.11877250671387,-59.26388549804688,-77.27333631888419,-77.13861534592994,-77.27333631888419,-58.02808475494385,-59.13601875305176,-59.625,-59.897857666015625,-57.52518611111111,-57.695796966552734,-63.783348083496094,-57.85165786743164,-57.85165786743164,-66.51325988769531,-57.75899124145508,-59.217960357666016,-59.07162666320801,-64.00078582763672,-64.43571090698242,-54.00103759765625,-63.783348083496094,-56.88426971435547,-62.42656326293945
-153.0,-60.516897201538086,-75.375,-58.11877250671387,-59.39070129394531,-77.29632835678187,-77.13827247855956,-77.29632835678187,-57.961774826049805,-59.0077714920044,-59.5,-59.77152156829834,-57.31743,-57.695796966552734,-63.8937873840332,-57.85165786743164,-57.85165786743164,-66.51325988769531,-57.75899124145508,-59.03745174407959,-59.13587188720703,-63.892066955566406,-64.32868766784668,-54.00103759765625,-63.892066955566406,-56.88426971435547,-62.65622043609619
